label;English;English (Europe);German;Spanish;Spanish (US);French;French (US);Italian;Dutch;Chinese;Chinese (Traditional);Japanese;Korean;Russian
Ftr_00941_0;None;None;Ohne;Ninguna;Ninguna;Sans;Sans;Senza;Geen;无;無;なし;없음;Простая
Ftr_00941_1;Familiar logo;Familiar logo;Logo;Marca;Marca;Marque;Autocollant;Familiare;Bekend;熟悉的标志;熟悉Logo;おなじみのロゴ;친숙한 로고;Знакомый логотип
Ftr_00941_2;Chic logo;Chic logo;Schick;Chic;Chic;Chic;Chic;Chic;Chic;典雅的标志;典雅Logo;シックなロゴ;시크한 로고;Шикарный логотип
Ftr_00941_3;Rock logo;Rock logo;Hard Rock;Rock duro;Rock pesado;Hard rock;Hard rock;Hard rock;Rock;坚硬的标志;硬派Logo;ハードなロゴ;과격한 로고;Рок-логотип
Ftr_00941_4;Emblem logo;Emblem logo;Wappen;Emblema;Emblema;Emblème;Emblème;Emblema;Embleem;纹章的标志;徽章Logo;エンブレムなロゴ;엠블렘 로고;Герб
Ftr_00941_5;Handwritten logo;Handwritten logo;Unterschrift;Firma;Firma;Signature;Signature;Foglietto di carta;Handgeschreven;手写体的标志;手寫風Logo;スクリプトなロゴ;스크립트 로고;Надпись от руки
Ftr_00941_6;Pop logo;Pop logo;Pop;Pop;Pop;Pop;Pop;Pop;Populair;流行的标志;繽紛Logo;ポップなロゴ;팝 로고;Популярный логотип
Ftr_00941_7;Cute logo;Cute logo;Niedlich;Adorable;Adorable;Mignon;Mignon;Grazioso;Schattig;可爱的标志;可愛Logo;キュートなロゴ;큐트 로고;Милый логотип
Ftr_00950_0;None;None;Ohne;Ninguna;Ninguna;Sans;Sans;Senza;Geen;无;無;なし;없음;Простая
Ftr_00950_1;Familiar logo;Familiar logo;Logo;Marca;Marca;Marque;Autocollant;Familiare;Bekend;熟悉的标志;熟悉Logo;おなじみのロゴ;친숙한 로고;Знакомый логотип
Ftr_00950_2;Chic logo;Chic logo;Schick;Chic;Chic;Chic;Chic;Chic;Chic;典雅的标志;典雅Logo;シックなロゴ;시크한 로고;Шикарный логотип
Ftr_00950_3;Rock logo;Rock logo;Hard Rock;Rock duro;Rock pesado;Hard rock;Hard rock;Hard rock;Rock;坚硬的标志;硬派Logo;ハードなロゴ;과격한 로고;Рок-логотип
Ftr_00950_4;Emblem logo;Emblem logo;Wappen;Emblema;Emblema;Emblème;Emblème;Emblema;Embleem;纹章的标志;徽章Logo;エンブレムなロゴ;엠블렘 로고;Герб
Ftr_00950_5;Handwritten logo;Handwritten logo;Unterschrift;Firma;Firma;Signature;Signature;Foglietto di carta;Handgeschreven;手写体的标志;手寫風Logo;スクリプトなロゴ;스크립트 로고;Надпись от руки
Ftr_00950_6;Pop logo;Pop logo;Pop;Pop;Pop;Pop;Pop;Pop;Populair;流行的标志;繽紛Logo;ポップなロゴ;팝 로고;Популярный логотип
Ftr_00950_7;Cute logo;Cute logo;Niedlich;Adorable;Adorable;Mignon;Mignon;Grazioso;Schattig;可爱的标志;可愛Logo;キュートなロゴ;큐트 로고;Милый логотип
Ftr_01029_0;Plain;Plain;Schlicht;Sencillo;Sencillo;Uni;Uni;Semplice;Kaal;无图案;無圖案;無地;무지;Стандарт
Ftr_01029_1;Spring;Spring;Frühling;Primavera;Primavera;Printemps;Printemps;Primavera;Lente;春;春;春;봄;Весна
Ftr_01029_2;Summer;Summer;Sommer;Verano;Verano;Été;Été;Estate;Zomer;夏;夏;夏;여름;Лето
Ftr_01029_3;Fall;Fall;Herbst;Otoño;Otoño;Automne;Automne;Autunno;Herfst;秋;秋;秋;가을;Осень
Ftr_01029_4;Winter;Winter;Winter;Invierno;Invierno;Hiver;Hiver;Inverno;Winter;冬;冬;冬;겨울;Зима
Ftr_01032_0;Café;Café;Klatsch;De pasatiempos;De pasatiempos;Café;Café;Intrattenimento;Café;咖啡;咖啡;カフェ;카페;Кафе
Ftr_01032_1;Travel;Travel;Reisen;De viaje;De viaje;Voyage;Voyage;Viaggi;Reizen;旅游;旅遊;トラベル;여행;Путешествия
Ftr_01032_2;Fashion;Fashion;Mode;De moda;De moda;Mode;Mode;Moda;Mode;时尚;時尚;ファッション;패션;Мода
Ftr_01032_3;Sports;Sports;Sport;Deportes;Deportes;Sport;Sport;Sport;Sport;体育;體育;スポーツ;스포츠;Спорт
Ftr_01032_4;Comics;Comics;Comics;Cómics;Cómics;People;Bédés;Fumetti;Strips;漫画;漫畫;マガジン;만화 잡지;Комиксы
Ftr_01032_5;Kids;Kids;Kinder;Infantiles;Infantiles;Enfants;Enfants;Per bambini;Kids;儿童;兒童;キッズ;아동;Дети
Ftr_01032_6;Weekly news;Weekly news;Nachrichten;Actualidad;Actualidad;Actualité;Actualité;Settimanale;Wekelijks nieuws;周刊;週刊;週刊誌;주간지;Новости недели
Ftr_01499_0;None;None;Ohne;No tiene;No tiene;Sans;Sans;Senza;Geen;无;無;なし;없음;Без банта
Ftr_01499_1;Red;Red;Rot;Rojo;Rojo;Rouge;Rouge;Rosso;Rood;红色;紅色;レッド;레드;Красный
Ftr_01499_2;Blue;Blue;Blau;Azul;Azul;Bleu;Bleu;Blu;Blauw;蓝色;藍色;ブルー;블루;Синий
Ftr_01499_3;Yellow;Yellow;Gelb;Amarillo;Amarillo;Jaune;Jaune;Giallo;Geel;黄色;黃色;イエロー;옐로;Желтый
Ftr_01500_0;None;None;Ohne;No tiene;No tiene;Sans;Sans;Senza;Geen;无;無;なし;없음;Без банта
Ftr_01500_1;Red stripes;Red stripes;Rote Streifen;Rayas rojas;Rayas rojas;Rayures rouges;Rayures rouges;Righe rosse;Rode strepen;红色粗横纹;紅色粗橫紋;レッドボーダー;레드 스트라이프;Красные полоски
Ftr_01500_2;Blue stripes;Blue stripes;Blaue Streifen;Rayas azules;Rayas azules;Rayures bleues;Rayures bleues;Righe blu;Blauwe strepen;蓝色粗横纹;藍色粗橫紋;ブルーボーダー;블루 스트라이프;Синие полоски
Ftr_01500_3;Yellow stripes;Yellow stripes;Gelbe Streifen;Rayas amarillas;Rayas amarillas;Rayures jaunes;Rayures jaunes;Righe gialle;Gele strepen;黄色粗横纹;黃色粗橫紋;イエローボーダー;옐로 스트라이프;Желтые полоски
Ftr_01501_0;None;None;Ohne;No tiene;No tiene;Sans;Sans;Senza;Geen;无;無;なし;없음;Без банта
Ftr_01501_1;Heart;Heart;Herz;Corazón;Corazón;Cœur;Cœur;Cuore;Hart;爱心;愛心;ハート;하트;Сердечко
Ftr_01501_2;Fish;Fish;Fisch;Pez;Pez;Poisson;Poisson;Pesce;Vis;鱼儿;魚兒;サカナ;물고기;Рыба
Ftr_01501_3;Star;Star;Stern;Estrella;Estrella;Étoile;Étoile;Stella;Ster;星星;星星;スター;별;Звезда
Ftr_01504_0;None;None;Ohne;No tiene;No tiene;Sans;Sans;Senza;Geen;无;無;なし;없음;Без банта
Ftr_01504_1;White;White;Weiß;Blanco;Blanco;Blanc;Blanc;Bianco;Wit;白色;白色;ホワイト;화이트;Белый
Ftr_01504_2;Giant dots;Giant dots;Punkte;Lunares;Lunares;Gros pois;Gros pois;Pois;Reuzenstippen;特大圆点;特大點點;トクダイドット;특대형 도트;В крупный горох
Ftr_01504_3;Giant stripes;Giant stripes;Streifen;Rayas;Rayas;Rayures;Rayures;Righe;Reuzenstrepen;特大粗横纹;特大粗橫紋;トクダイボーダー;특대형 스트라이프;В крупную полоску
Ftr_01620_0;Colorful;Colorful;Bunt;Multicolor;Multicolor;Coloré;Coloré;Multicolore;Bont;彩色;彩色;カラフル;컬러풀;Цветной
Ftr_01620_1;Camouflage;Camouflage;Tarnfarbe;Camuflaje;Camuflaje;Camouflage;Camouflage;Mimetico;Camouflage;伪装;偽裝;カモフラージュ;밀리터리;Камуфляжный
Ftr_01620_2;Hibiscus flowers;Hibiscus flowers;Hibiskus;Hibiscos;Hibiscos;Fleurs d'hibiscus;Fleurs d'hibiscus;Fiori di ibisco;Hibiscusbloemen;扶桑花;扶桑花;ハイビスカス;히비스커스;Гибискус
Ftr_01620_3;White;White;Weiß;Blanco;Blanco;Blanc;Blanc;Bianco;Wit;白色;白色;ホワイト;화이트;Белый
Ftr_01644_0;None;None;Ohne;Ninguna;Ninguna;Sans;Sans;Senza;Geen;无;無;なし;없음;Простая
Ftr_01644_1;Familiar logo;Familiar logo;Logo;Marca;Marca;Marque;Autocollant;Familiare;Bekend;熟悉的标志;熟悉Logo;おなじみのロゴ;친숙한 로고;Знакомый логотип
Ftr_01644_2;Chic logo;Chic logo;Schick;Chic;Chic;Chic;Chic;Chic;Chic;典雅的标志;典雅Logo;シックなロゴ;시크한 로고;Шикарный логотип
Ftr_01644_3;Rock logo;Rock logo;Hard Rock;Rock duro;Rock pesado;Hard rock;Hard rock;Hard rock;Rock;坚硬的标志;硬派Logo;ハードなロゴ;과격한 로고;Рок-логотип
Ftr_01644_4;Emblem logo;Emblem logo;Wappen;Emblema;Emblema;Emblème;Emblème;Emblema;Embleem;纹章的标志;徽章Logo;エンブレムなロゴ;엠블렘 로고;Герб
Ftr_01644_5;Handwritten logo;Handwritten logo;Unterschrift;Firma;Firma;Signature;Signature;Foglietto di carta;Handgeschreven;手写体的标志;手寫風Logo;スクリプトなロゴ;스크립트 로고;Надпись от руки
Ftr_01644_6;Pop logo;Pop logo;Pop;Pop;Pop;Pop;Pop;Pop;Populair;流行的标志;繽紛Logo;ポップなロゴ;팝 로고;Популярный логотип
Ftr_01644_7;Cute logo;Cute logo;Niedlich;Adorable;Adorable;Mignon;Mignon;Grazioso;Schattig;可爱的标志;可愛Logo;キュートなロゴ;큐트 로고;Милый логотип
Ftr_01645_0;None;None;Ohne;Ninguna;Ninguna;Sans;Sans;Senza;Geen;无;無;なし;없음;Простая
Ftr_01645_1;Familiar logo;Familiar logo;Logo;Marca;Marca;Marque;Autocollant;Familiare;Bekend;熟悉的标志;熟悉Logo;おなじみのロゴ;친숙한 로고;Знакомый логотип
Ftr_01645_2;Chic logo;Chic logo;Schick;Chic;Chic;Chic;Chic;Chic;Chic;典雅的标志;典雅Logo;シックなロゴ;시크한 로고;Шикарный логотип
Ftr_01645_3;Rock logo;Rock logo;Hard Rock;Rock duro;Rock pesado;Hard rock;Hard rock;Hard rock;Rock;坚硬的标志;硬派Logo;ハードなロゴ;과격한 로고;Рок-логотип
Ftr_01645_4;Emblem logo;Emblem logo;Wappen;Emblema;Emblema;Emblème;Emblème;Emblema;Embleem;纹章的标志;徽章Logo;エンブレムなロゴ;엠블렘 로고;Герб
Ftr_01645_5;Handwritten logo;Handwritten logo;Unterschrift;Firma;Firma;Signature;Signature;Foglietto di carta;Handgeschreven;手写体的标志;手寫風Logo;スクリプトなロゴ;스크립트 로고;Надпись от руки
Ftr_01645_6;Pop logo;Pop logo;Pop;Pop;Pop;Pop;Pop;Pop;Populair;流行的标志;繽紛Logo;ポップなロゴ;팝 로고;Популярный логотип
Ftr_01645_7;Cute logo;Cute logo;Niedlich;Adorable;Adorable;Mignon;Mignon;Grazioso;Schattig;可爱的标志;可愛Logo;キュートなロゴ;큐트 로고;Милый логотип
Ftr_01750_0;Resource documents;Resource documents;Berichte;Informes;Informes;Ressources;Ressources;Risorse;Dataoverzichten;资料;資料;資料;자료;Списки ресурсов
Ftr_01750_1;Text documents;Text documents;Texte;Textos;Textos;Textes;Textes;Testo;Teksten;文本资料;文字資料;テキスト資料;텍스트 자료;Тексты
Ftr_01750_2;Exam papers;Exam papers;Klausurformulare;Exámenes;Exámenes;Copies d'examen;Copies d'examen;Prove d'esame;Examens;答题纸;答案紙;解答用紙;답안지;Экзаменационные билеты
Ftr_01750_3;Storyboards;Storyboards;Storyboards;Guiones gráficos;Guiones gráficos;Storyboards;Storyboards;Storyboard;Storyboards;分镜;分鏡;絵コンテ;콘티;Раскадровки
Ftr_01778_0;Plain;Plain;Schlicht;Sencilla;Sencilla;Blanc;Blanc;Senza niente;Kaal;无图案;沒有東西;無地;무지;Без рисунка
Ftr_01778_1;PE shirt;PE shirt;Sportlich;Educación física;Educación física;Sport;Sport;Sport;Sportshirt;运动服;體育服;体操着;체육복;С красной окантовкой
Ftr_01778_2;Fish;Fish;Fisch;Pez;Pez;Motif poisson;Motif poisson;Pesce;Vis;鱼;魚;サカナ;물고기;С рыбой
Ftr_01778_3;Carrot;Carrot;Karotte;Zanahoria;Zanahoria;Motif carotte;Motif carotte;Carota;Wortel;胡萝卜;胡蘿蔔;ニンジン;당근;С морковкой
Ftr_01779_0;White;White;Weiß;Blanco;Blanco;Blanc;Blanc;Bianco;Wit;白色;白色;ホワイト;화이트;Белый
Ftr_01779_1;Brown;Brown;Braun;Marrón;Marrón;Brun;Brun;Marrone;Bruin;棕色;棕色;ブラウン;브라운;Коричневый
Ftr_01779_2;Green;Green;Grün;Verde;Verde;Vert;Vert;Verde;Groen;绿色;綠色;グリーン;그린;Зеленый
Ftr_01779_3;Red;Red;Rot;Rojo;Rojo;Rouge;Rouge;Rosso;Rood;红色;紅色;レッド;레드;Красный
Ftr_01779_4;Pink;Pink;Rosa;Rosa;Rosa;Rose;Rose;Rosa;Roze;粉红;粉紅色;ピンク;핑크;Розовый
Ftr_01779_5;Yellow;Yellow;Gelb;Amarillo;Amarillo;Jaune;Jaune;Giallo;Geel;黄色;黃色;イエロー;옐로;Желтый
Ftr_01779_6;Light green;Light green;Hellgrün;Verde claro;Verde claro;Vert clair;Vert clair;Verde chiaro;Lichtgroen;浅绿色;淺綠色;ライトグリーン;라이트 그린;Светло-зеленый
Ftr_01779_7;Light blue;Light blue;Hellblau;Celeste;Celeste;Bleu clair;Bleu pâle;Blu chiaro;Lichtblauw;浅蓝色;淺藍色;ライトブルー;라이트 블루;Голубой
Ftr_01783_0;Apple;Apple;Apfel;Manzana;Manzana;Pomme;Pomme;Mela;Appel;苹果;蘋果;アップル;사과;Яблоко
Ftr_01783_1;Fish;Fish;Fisch;Pez;Pez;Poisson;Poisson;Pesce;Vis;鱼;魚;フィッシュ;물고기;Рыба
Ftr_01783_2;Flower;Flower;Blume;Flor;Flor;Fleur;Fleur;Fiore;Bloem;花朵;花朵;フラワー;꽃;Цветок
Ftr_01792_0;White;White;Weiß;Blanca;Blanca;Blanche;Blanche;Bianco;Wit;白色;白色;ホワイト;화이트;Белый
Ftr_01792_1;Floral;Floral;Blumen;Floral;Floral;Fleurie;Fleurie;Floreale;Gebloemd;花朵;花朵;フラワー;꽃;Цветочный узор
Ftr_01792_2;Alphabet;Alphabet;Alphabet;Alfabeto;Alfabeto;Alphabet;Alphabet;Alfabeto;Alfabet;字母;字母;アルファベット;알파벳;Алфавит
Ftr_01792_3;Paisley;Paisley;Paisley;Cachemira;Cachemira;Paisley;Paisley;Paisley;Paisley;变形虫图腾;變形蟲圖騰;ペイズリー;페이즐리;Узор пейсли
Ftr_01792_4;Rainbow colors;Rainbow colors;Regenbogen;Arcoíris;Arcoíris;Arc-en-ciel;Arc-en-ciel;Arcobaleno;Regenboogkleuren;彩虹色;彩虹;レインボー;무지개;Радуга
Ftr_01792_5;Pop;Pop;Pop;Pop;Pop;Pop;Pop;Pop;Spetterend;缤纷色;繽紛;ポップ;팝;Яркий
Ftr_01802_0;Orange juice;Orange juice;Orangensaft;Zumo de naranja;Jugo de naranja;Jus d'orange;Jus d'orange;Succo d'arancia;Sinaasappelsap;橙汁;柳橙汁;オレンジジュース;오렌지 주스;Апельсиновый сок
Ftr_01802_1;Sports drink;Sports drink;Isodrink;Bebida isotónica;Bebida rehidratante;Boisson énergétique;Breuvage de sport;Bevanda energetica;Sportdrank;运动饮料;運動飲料;スポーツドリンク;스포츠 드링크;Спортивный коктейль
Ftr_01802_2;Sale;Sale;Angebote;Ofertas;Ofertas;Promo;Aubaine;Offerta;Uitverkoop;特卖;特賣;セール;세일;Распродажа
Ftr_01802_3;Cute;Cute;Niedlich;Adorable;Adorable;Produit mignon;Produit mignon;Adorabile;Schattig;可爱色;可愛;キュート;큐트;Милый дизайн
Ftr_01803_0;Smooth white;Smooth white;Mattweiß;Blanco;Blanco;Blanc crémeux;Blanc crémeux;Bianco semplice;Strak wit;流畅白;流暢白;スムースホワイト;스무드 화이트;Матово-белый
Ftr_01803_1;Glossy black;Glossy black;Glanzschwarz;Negro;Negro;Noir lustré;Noir lustré;Nero lucido;Glanzend zwart;光泽黑;黑蠟;グロスブラック;글로스 블랙;Глянцево-черный
Ftr_01803_2;Black with logo;Black with logo;Schwarz mit Logo;Negro con logo;Negro con logo;Noir à logo;Noir à logo;Nero con logo;Zwart met logo;黑色标志;黑色Logo;ブラックロゴ;블랙 로고;Черный с логотипом
Ftr_01803_3;White with logo;White with logo;Weiß mit Logo;Blanco con logo;Blanco con logo;Blanc à logo;Blanc à logo;Bianco con logo;Wit met logo;白色标志;白色Logo;ホワイトロゴ;화이트 로고;Белый с логотипом
Ftr_01803_4;Rock logo;Rock logo;Hard Rock;Logo grupo de rock;Logo grupo de rock;Logo hard rock;Logo hard rock;Hard rock;Rock-logo;坚硬标志;硬派Logo;ハードロゴ;하드 로고;Рок-логотип
Ftr_01803_5;Vintage logo;Vintage logo;Vintage;Logo antiguo;Logo antiguo;Logo vintage;Logo vintage;Logo vintage;Vintage logo;复古标志;歷史悠久Logo;ヴィンテージロゴ;빈티지 로고;Классический логотип
Ftr_01816_0;White;White;Weiß;Blanco;Blanco;Blanc;Blanc;Bianco;Wit;白色;白色;ホワイト;화이트;Белый
Ftr_01816_1;Purple;Purple;Lila;Púrpura;Morado;Violet;Mauve;Viola;Paars;紫色;紫色;パープル;퍼플;Фиолетовый
Ftr_01816_2;Black;Black;Schwarz;Negro;Negro;Noir;Noir;Nero;Zwart;黑色;黑色;ブラック;블랙;Черный
Ftr_01816_3;Yellow;Yellow;Gelb;Amarillo;Amarillo;Jaune;Jaune;Giallo;Geel;黄色;黃色;イエロー;옐로;Желтый
Ftr_01816_4;Pink;Pink;Rosa;Rosa;Rosa;Rose;Rose;Rosa;Roze;粉红;粉紅色;ピンク;핑크;Розовый
Ftr_01816_5;Red;Red;Rot;Rojo;Rojo;Rouge;Rouge;Rosso;Rood;红色;紅色;レッド;레드;Красный
Ftr_01816_6;Green;Green;Grün;Verde;Verde;Vert;Vert;Verde;Groen;绿色;綠色;グリーン;그린;Зеленый
Ftr_01816_7;Blue;Blue;Blau;Azul;Azul;Bleu;Bleu;Blu;Blauw;蓝色;藍色;ブルー;블루;Синий
Ftr_01838_0;White;White;Weiß;Blanco;Blanco;Blanc;Blanc;Bianco;Wit;白色;白色;ホワイト;화이트;Белый
Ftr_01838_1;Yellow;Yellow;Gelb;Amarillo;Amarillo;Jaune;Jaune;Giallo;Geel;黄色;黃色;イエロー;옐로;Желтый
Ftr_01838_2;Pink;Pink;Rosa;Rosa;Rosa;Rose;Rose;Rosa;Roze;粉红;粉紅色;ピンク;핑크;Розовый
Ftr_01838_3;Blue;Blue;Blau;Azul;Azul;Bleu;Bleu;Blu;Blauw;蓝色;藍色;ブルー;블루;Синий
Ftr_01849_0;Tic-tac-toe pattern;Tic-tac-toe pattern;Rauten;Almohadillas;Almohadillas;Croisillons;Croisillons;Tris;Hekjes;井字框;井字型;井桁;우물 정자 무늬;Решетка
Ftr_01849_1;Flowers;Flowers;Blumen;Flores;Flores;Fleuri;Fleuri;Fiori;Bloemen;花;花;花;꽃;Цветы
Ftr_01849_2;Checkered;Checkered;Hahnentritt;Pata de gallo;Cuadros;Pied-de-poule;Pied-de-poule;Pied-de-poule;Hanenvoeten;格子;格紋;格子;체크;Гусиная лапка
Ftr_01849_3;Stripes;Stripes;Streifen;Rayas;Rayas;Rayures;Rayures;Righe;Strepen;条纹;條紋;縞;줄무늬;Полоски
Ftr_01850_0;Desktop;Desktop;Benutzeroberfläche;Fondo de escritorio;Fondo de escritorio;Fond d'écran;Fond d'écran;Desktop;Bureaublad;桌面;桌面;デスクトップ;데스크톱;Рабочий стол
Ftr_01850_1;Search engine;Search engine;Suchmaschine;Buscador;Buscador;Moteur de recherche;Moteur de recherche;Motore di ricerca;Zoekmachine;搜索引擎;搜尋引擎;サーチエンジン;검색 엔진;Поисковая машина
Ftr_01850_2;Calculations;Calculations;Statistiken;Hojas de cálculo;Hojas de cálculo;Statistiques;Statistiques;Statistiche;Berekeningen;计算器;試算表;表計算;표 계산;Вычисления
Ftr_01850_3;Web browsing;Web browsing;Internetbrowser;Navegador de internet;Navegador de internet;Navigateur Internet;Navigateur Internet;Internet;Internetsurfen;互联网;網路;インターネット;인터넷;Просмотр веб-сайтов
Ftr_01850_4;Online shopping;Online shopping;Onlineshopping;Tienda en línea;Tienda en línea;Shopping en ligne;Magasinage en ligne;Shopping online;Onlineshopping;网络购物;網購;ネット通販;인터넷 쇼핑;Онлайн-шопинг
Ftr_01850_5;Chat tool;Chat tool;Chat;Chat;Chat;Messagerie instantanée;Messagerie instantanée;Chat;Chatprogramma;聊天工具;通訊軟體;チャットツール;채팅 툴;Чат
Ftr_01861_0;Gardening;Gardening;Gartenbau;De jardinería;De jardinería;Jardinage;Jardinage;Giardinaggio;Tuinieren;园艺;園藝;園芸;원예;Садоводство
Ftr_01861_1;Travel;Travel;Reisen;De viaje;De viaje;Voyage;Voyage;Viaggi;Reizen;旅游;旅遊;トラベル;여행;Путешествия
Ftr_01861_2;Fashion;Fashion;Mode;De moda;De moda;Mode;Mode;Moda;Mode;时尚;時尚;ファッション;패션;Мода
Ftr_01861_3;Sports;Sports;Sport;Deportes;Deportes;Sport;Sport;Sport;Sport;体育;體育;スポーツ;스포츠;Спорт
Ftr_01861_4;Comics;Comics;Comics;Cómics;Cómics;People;Bédés;Fumetti;Strips;漫画;漫畫;マガジン;만화 잡지;Комиксы
Ftr_01861_5;Kids;Kids;Kinder;Infantiles;Infantiles;Enfants;Enfants;Per bambini;Kids;儿童;兒童;キッズ;아동;Дети
Ftr_01861_6;Weekly news;Weekly news;Nachrichten;Actualidad;Actualidad;Actualité;Actualité;Settimanale;Wekelijks nieuws;周刊;週刊;週刊誌;주간지;Новости недели
Ftr_01870_0;Plain;Plain;Schlicht;Sencillo;Sencillo;Uni;Uni;Senza niente;Kaal;无;無;なし;없음;Обычный
Ftr_01870_1;Square logo;Square logo;Quadratisches Logo;Logo cuadrado;Logo cuadrado;Logo carré;Logo carré;Logo quadrato;Vierkant logo;方形标志;四角形Logo;しかくいロゴ;각진 로고;Квадратный логотип
Ftr_01870_2;Round logo;Round logo;Rundes Logo;Logo redondo;Logo redondo;Logo rond;Logo rond;Logo rotondo;Rond logo;圆形标志;圓形Logo;まるいロゴ;둥근 로고;Круглый логотип
Ftr_01870_3;Fish;Fish;Fisch;Pez;Pez;Poisson;Poisson;Pesce;Vis;鱼;魚;サカナ;물고기;Рыба
Ftr_01870_4;Carrot;Carrot;Karotte;Zanahoria;Zanahoria;Carotte;Carotte;Carota;Wortel;胡萝卜;胡蘿蔔;ニンジン;당근;Морковь
Ftr_01870_5;Cheese;Cheese;Käse;Queso;Queso;Fromage;Fromage;Formaggio;Kaas;奶酪;起司;チーズ;치즈;Сыр
Ftr_01899_0;Musician's signature;Musician's signature;Musiker;Músico;Músico;Musicien;Musicien;Autografo di musicista;Handtekening van muzikant;音乐家的签名;音樂家簽名;ミュージシャンのサイン;뮤지션 사인;Подпись музыканта
Ftr_01899_1;Comedian's signature;Comedian's signature;Komiker;Humorista;Humorista;Comédien;Comédien;Autografo d'attore;Handtekening van komiek;喜剧演员的签名;喜劇演員簽名;コメディアンのサイン;코미디언 사인;Подпись юмориста
Ftr_02020_0;Natural white;Natural white;Weiß;Blanco;Blanco;Blanc naturel;Blanc naturel;Bianco naturale;Natuurlijk wit;自然白色;自然白色;ナチュラルホワイト;내추럴 화이트;Натуральный белый
Ftr_02020_1;Director black;Director black;Schwarz;Negro;Negro;Noir;Noir;Nero;Management zwart;导演黑色;導演黑色;ディレクターブラック;디렉터 블랙;Режиссерский черный
Ftr_02020_2;Chic pleather;Chic pleather;Kunstleder;Polipiel;Cuero sintético;Similicuir luxueux;Similicuir luxueux;Ecopelle chic;Chic kunstleer;典雅皮革;典雅皮質;シックレザー;시크 레더;Шикарный кожзам
Ftr_02561_0;White;White;Weiß;Blanco;Blanco;Blanc;Blanc;Bianco;Wit;白色;白色;ホワイト;화이트;Белый
Ftr_02561_1;Gray;Gray;Grau;Gris;Gris;Gris;Gris;Grigio;Grijs;灰色;灰色;グレー;그레이;Серый
Ftr_02561_2;Pink;Pink;Rosa;Rosa;Rosa;Rose;Rose;Rosa;Roze;粉红;粉紅色;ピンク;핑크;Розовый
Ftr_02561_3;Light blue;Light blue;Hellblau;Celeste;Celeste;Bleu clair;Bleu pâle;Blu chiaro;Lichtblauw;浅蓝色;淺藍色;ライトブルー;라이트 블루;Голубой
Ftr_02561_4;Yellow design;Yellow design;Gelbes Design;Amarillo;Amarillo;Jaune;Jaune;Design giallo;Geel ontwerp;黄色图案;黃色圖案;イエローパターン;옐로 패턴;Желтый с узором
