label;English;English (Europe);German;Spanish;Spanish (US);French;French (US);Italian;Dutch;Chinese;Chinese (Traditional);Japanese;Korean;Russian
Ftr_00710;Bamboo;Bamboo;Bambusart;Bambú;Bambú;Type de bambou;Type de bambou;Tipo di bambù;Bamboe;竹子种类;竹子種類;竹の種類;대나무 품종;Бамбук
Ftr_00739;Body color;Body color;Hauptfarbe;Color principal;Color principal;Couleur principale;Couleur principale;Colore;Kleur;主体颜色;主體顏色;ボディカラー;몸체 컬러;Цвет корпуса
Ftr_00805;Mushroom type;Mushroom type;Pilzart;Hongo;Hongo;Type de champignon;Type de champignon;Tipo di fungo;Paddenstoelsoort;蘑菇品种;蘑菇品種;キノコの品種;버섯 품종;Тип гриба
Ftr_00808;Mushroom type;Mushroom type;Pilzart;Hongo;Hongo;Type de champignon;Type de champignon;Tipo di fungo;Paddenstoelsoort;蘑菇品种;蘑菇品種;キノコの品種;버섯 품종;Тип гриба
Ftr_00865;Paint color;Paint color;Farbe;Color de la pintura;Color de la pintura;Coloris;Coloris;Modello;Lak;油漆;油漆;ペイント;페인트;Цвет краски
Ftr_00891;Color;Color;Farbe;Color;Color;Couleur;Couleur;Colore;Kleur;颜色;顏色;カラー;컬러;Цвет
Ftr_01032;Body color;Body color;Hauptfarbe;Color principal;Color principal;Couleur principale;Couleur principale;Colore;Kleur;主体颜色;主體顏色;ボディカラー;몸체 컬러;Цвет корпуса
Ftr_01058;Body;Body;Korpus;Color;Color;Modèle;Modèle;Modello;Body;主体;主體;ボディ;몸체;Корпус
Ftr_01103;Lumber type;Lumber type;Holzart;Madera;Madera;Type de bois;Type de bois;Tipo di legno;Houtkleur;树木品种;樹木品種;樹種;나무 품종;Тип древесины
Ftr_01111;Stone;Stone;Steinart;Piedra;Piedra;Type de pierre;Type de pierre;Pietra;Steensoort;石材;石材;石材;석재;Камень
Ftr_01157;Brick color;Brick color;Steinfarbe;Ladrillo;Ladrillo;Couleur de la brique;Coloris des briques;Colore dei mattoni;Steenkleur;砖块颜色;磚塊顏色;レンガの色;벽돌 색상;Цвет кирпича
Ftr_01170;Lumber type;Lumber type;Holzart;Madera;Madera;Type de bois;Type de bois;Tipo di legno;Houtkleur;树木品种;樹木品種;樹種;나무 품종;Тип древесины
Ftr_01189;Tire color;Tire color;Reifenfarbe;Neumático;Neumático;Couleur des pneus;Couleur des pneus;Tipo pneumatico;Bandenkleur;轮胎颜色;輪胎顏色;タイヤの色;타이어 색상;Цвет шин
Ftr_01241;Paint color;Paint color;Farbe;Color de la pintura;Color de la pintura;Coloris;Coloris;Modello;Lak;油漆;油漆;ペイント;페인트;Цвет краски
Ftr_01263;Fruit type;Fruit type;Fruchtart;Fruta;Fruta;Type de fruit;Type de fruit;Tipo di frutta;Fruitsoort;水果品种;水果品種;フルーツの品種;과일 품종;Тип фрукта
Ftr_01504;Fabric;Fabric;Stoff;Tela;Tela;Type de fourrure;Type de fourrure;Tessuto;Stof;面料;布料;生地;옷감;Материал
Ftr_01509;Coating;Coating;Lackierung;Color;Color;Laquage;Laquage;Laccatura;Lak;涂装;塗裝;塗装;코팅;Покрытие
Ftr_01557;Block color;Block color;Blockfarbe;Color de los bloques;Color de los bloques;Couleur des blocs;Couleur des blocs;Colore dei blocchi;Blokkenkleur;积木颜色;積木顏色;つみきの色;나무블록 색상;Цвет блоков
Ftr_01558;Block color;Block color;Blockfarbe;Color de los bloques;Color de los bloques;Couleur des blocs;Couleur des blocs;Colore dei blocchi;Blokkenkleur;积木颜色;積木顏色;つみきの色;나무블록 색상;Цвет блоков
Ftr_01559;Block color;Block color;Blockfarbe;Color de los bloques;Color de los bloques;Couleur des blocs;Couleur des blocs;Colore dei blocchi;Blokkenkleur;积木颜色;積木顏色;つみきの色;나무블록 색상;Цвет блоков
Ftr_01561;Block color;Block color;Blockfarbe;Color de los bloques;Color de los bloques;Couleur des blocs;Couleur des blocs;Colore dei blocchi;Blokkenkleur;积木颜色;積木顏色;つみきの色;나무블록 색상;Цвет блоков
Ftr_01565;Block color;Block color;Blockfarbe;Color de los bloques;Color de los bloques;Couleur des blocs;Couleur des blocs;Colore dei blocchi;Blokkenkleur;积木颜色;積木顏色;つみきの色;나무블록 색상;Цвет блоков
Ftr_01625;Body color;Body color;Hauptfarbe;Color principal;Color principal;Couleur principale;Couleur principale;Colore;Kleur;主体颜色;主體顏色;ボディカラー;몸체 컬러;Цвет корпуса
Ftr_01626;Body color;Body color;Hauptfarbe;Color principal;Color principal;Couleur principale;Couleur principale;Colore;Kleur;主体颜色;主體顏色;ボディカラー;몸체 컬러;Цвет корпуса
Ftr_01627;Body color;Body color;Hauptfarbe;Color principal;Color principal;Couleur principale;Couleur principale;Colore;Kleur;主体颜色;主體顏色;ボディカラー;몸체 컬러;Цвет корпуса
Ftr_01652;Variation;Variation;Variante;Variación;Variación;Variation;Variation;Colore;Variant;种类;種類;バリエーション;변형;Вариант
Ftr_01753;Variation;Variation;Variante;Variación;Variación;Variation;Variation;Colore;Variant;种类;種類;バリエーション;변형;Вариант
Ftr_01759;Genre;Genre;Genre;Género;Género;Genre;Genre;Genere;Genre;书籍类型;書本類型;本のジャンル;책의 장르;Жанр
Ftr_01797;Design;Design;Design;Diseño;Diseño;Modèle;Modèle;Design;Ontwerp;设计;設計;デザイン;디자인;Рисунок
Ftr_01799;Paint color;Paint color;Farbe;Color de la pintura;Color de la pintura;Coloris;Coloris;Modello;Lak;油漆;油漆;ペイント;페인트;Цвет краски
Ftr_01823;Bag color;Bag color;Taschenfarbe;Color de las bolsas;Color de las bolsas;Couleur des sacs;Couleur des sacs;Colore dei sacchi;Zakkleur;袋子颜色;袋子顏色;袋の色;비닐 색상;Цвет мешков
Ftr_01913;Paint color;Paint color;Farbe;Color de la pintura;Color de la pintura;Coloris;Coloris;Modello;Lak;油漆;油漆;ペイント;페인트;Цвет краски
Ftr_02319;Color;Color;Farbe;Color;Color;Couleur;Couleur;Colore;Kleur;颜色;顏色;カラー;컬러;Цвет
Ftr_02326;Body color;Body color;Hauptfarbe;Color principal;Color principal;Couleur principale;Couleur principale;Colore principale;Hoofdkleur;整体颜色;整體顏色;本体色;본체 색상;Цвет корпуса
Ftr_02329;Tire color;Tire color;Reifenfarbe;Neumático;Neumático;Couleur des pneus;Couleur des pneus;Tipo pneumatico;Bandenkleur;轮胎颜色;輪胎顏色;タイヤの色;타이어 색상;Цвет шин
Ftr_02553;Coating;Coating;Lackierung;Color;Color;Laquage;Laquage;Laccatura;Lak;涂装;塗裝;塗装;코팅;Покрытие
Ftr_02558;Block color;Block color;Blockfarbe;Color de los bloques;Color de los bloques;Couleur des blocs;Couleur des blocs;Colore dei blocchi;Blokkenkleur;积木颜色;積木顏色;つみきの色;나무블록 색상;Цвет блоков
Ftr_02559;Design;Design;Design;Diseño;Diseño;Style;Style;Modello;Ontwerp;外型;外型;模様;디자인;Дизайн
Ftr_02560;Paint color;Paint color;Farbe;Color de la pintura;Color de la pintura;Coloris;Coloris;Modello;Lak;油漆;油漆;ペイント;페인트;Цвет краски
Ftr_02586;Chair back and seat;Chair back and seat;Rückenlehne & Sitzfläche;Asiento y respaldo;Asiento y respaldo;Siège et dossier;Siège et dossier;Modello;Leuning en zitting;靠背＆椅面;靠背＆坐墊;背もたれ＆座面;나무 색상;Спинка и сидение стула
Ftr_02596;Fruit type;Fruit type;Fruchtart;Fruta;Fruta;Type de fruit;Type de fruit;Tipo di frutta;Fruitsoort;水果品种;水果品種;フルーツの品種;과일 품종;Тип фрукта
Ftr_02605;Paint color;Paint color;Farbe;Color de la pintura;Color de la pintura;Coloris;Coloris;Modello;Lak;油漆;油漆;ペイント;페인트;Цвет краски
Ftr_03122;Paint color;Paint color;Farbe;Color de la pintura;Color de la pintura;Coloris;Coloris;Modello;Lak;油漆;油漆;ペイント;페인트;Цвет краски
Ftr_03191;Lumber type;Lumber type;Holzart;Madera;Madera;Type de bois;Type de bois;Tipo di legno;Houtkleur;树木品种;樹木品種;樹種;나무 품종;Тип древесины
Ftr_03193;Lumber type;Lumber type;Holzart;Madera;Madera;Type de bois;Type de bois;Tipo di legno;Houtkleur;树木品种;樹木品種;樹種;나무 품종;Тип древесины
Ftr_03194;Lumber type;Lumber type;Holzart;Madera;Madera;Type de bois;Type de bois;Tipo di legno;Houtkleur;树木品种;樹木品種;樹種;나무 품종;Тип древесины
Ftr_03195;Lumber type;Lumber type;Holzart;Madera;Madera;Type de bois;Type de bois;Tipo di legno;Houtkleur;树木品种;樹木品種;樹種;나무 품종;Тип древесины
Ftr_03196;Lumber type;Lumber type;Holzart;Madera;Madera;Type de bois;Type de bois;Tipo di legno;Houtkleur;树木品种;樹木品種;樹種;나무 품종;Тип древесины
Ftr_03200;Lumber type;Lumber type;Holzart;Madera;Madera;Type de bois;Type de bois;Tipo di legno;Houtkleur;树木品种;樹木品種;樹種;나무 품종;Тип древесины
Ftr_03205;Block color;Block color;Blockfarbe;Color de los bloques;Color de los bloques;Couleur des blocs;Couleur des blocs;Colore dei blocchi;Blokkenkleur;积木颜色;積木顏色;つみきの色;나무블록 색상;Цвет блоков
Ftr_03206;Block color;Block color;Blockfarbe;Color de los bloques;Color de los bloques;Couleur des blocs;Couleur des blocs;Colore dei blocchi;Blokkenkleur;积木颜色;積木顏色;つみきの色;나무블록 색상;Цвет блоков
Ftr_03208;Block color;Block color;Blockfarbe;Color de los bloques;Color de los bloques;Couleur des blocs;Couleur des blocs;Colore dei blocchi;Blokkenkleur;积木颜色;積木顏色;つみきの色;나무블록 색상;Цвет блоков
Ftr_03270;Lumber type;Lumber type;Holzart;Madera;Madera;Type de bois;Type de bois;Tipo di legno;Houtkleur;树木品种;樹木品種;樹種;나무 품종;Тип древесины
Ftr_03271;Lumber type;Lumber type;Holzart;Madera;Madera;Type de bois;Type de bois;Tipo di legno;Houtkleur;树木品种;樹木品種;樹種;나무 품종;Тип древесины
Ftr_03275;Lumber type;Lumber type;Holzart;Madera;Madera;Type de bois;Type de bois;Tipo di legno;Houtkleur;树木品种;樹木品種;樹種;나무 품종;Тип древесины
Ftr_03340;Paint color;Paint color;Farbe;Color de la pintura;Color de la pintura;Coloris;Coloris;Modello;Lak;油漆;油漆;ペイント;페인트;Цвет краски
Ftr_03396;Tabletop;Tabletop;Tischplatte;Tablero;Tablero;Plateau de table;Plateau de table;Piano del tavolo;Tafelblad;桌面;桌面;天板;상판;Столешница
Ftr_03406;Paint color;Paint color;Farbe;Color de la pintura;Color de la pintura;Coloris;Coloris;Modello;Lak;油漆;油漆;ペイント;페인트;Цвет краски
Ftr_03407;Variation;Variation;Variante;Variación;Variación;Variation;Variation;Colore;Variant;种类;種類;バリエーション;변형;Вариант
Ftr_03436;Paint color;Paint color;Farbe;Color de la pintura;Color de la pintura;Coloris;Coloris;Modello;Lak;油漆;油漆;ペイント;페인트;Цвет краски
Ftr_03438;Paint color;Paint color;Farbe;Color de la pintura;Color de la pintura;Coloris;Coloris;Modello;Lak;油漆;油漆;ペイント;페인트;Цвет краски
Ftr_03439;Paint color;Paint color;Farbe;Color de la pintura;Color de la pintura;Coloris;Coloris;Modello;Lak;油漆;油漆;ペイント;페인트;Цвет краски
Ftr_03445;Body color;Body color;Hauptfarbe;Color principal;Color principal;Couleur principale;Couleur principale;Colore;Kleur;主体颜色;主體顏色;ボディカラー;몸체 컬러;Цвет корпуса
Ftr_03446;Stone;Stone;Steinart;Piedra;Piedra;Type de pierre;Type de pierre;Pietra;Steensoort;石材;石材;石材;석재;Камень
Ftr_03449;Paint color;Paint color;Farbe;Color de la pintura;Color de la pintura;Coloris;Coloris;Modello;Lak;油漆;油漆;ペイント;페인트;Цвет краски
Ftr_03490;Paint color;Paint color;Farbe;Color de la pintura;Color de la pintura;Coloris;Coloris;Modello;Lak;油漆;油漆;ペイント;페인트;Цвет краски
Ftr_03497;Illumination;Illumination;Beleuchtung;Iluminación;Iluminación;Illumination;Coloris;Illuminazione;Verlichting;灯饰;燈飾;イルミネーション;일루미네이션;Подсветка
Ftr_03498;Illumination;Illumination;Beleuchtung;Iluminación;Iluminación;Illumination;Coloris;Illuminazione;Verlichting;灯饰;燈飾;イルミネーション;일루미네이션;Подсветка
Ftr_03499;Illumination;Illumination;Beleuchtung;Iluminación;Iluminación;Illumination;Coloris;Illuminazione;Verlichting;灯饰;燈飾;イルミネーション;일루미네이션;Подсветка
Ftr_03500;Illumination;Illumination;Beleuchtung;Iluminación;Iluminación;Illumination;Coloris;Illuminazione;Verlichting;灯饰;燈飾;イルミネーション;일루미네이션;Подсветка
Ftr_03501;Illumination;Illumination;Beleuchtung;Iluminación;Iluminación;Illumination;Coloris;Illuminazione;Verlichting;灯饰;燈飾;イルミネーション;일루미네이션;Подсветка
Ftr_03502;Illumination;Illumination;Beleuchtung;Iluminación;Iluminación;Illumination;Coloris;Illuminazione;Verlichting;灯饰;燈飾;イルミネーション;일루미네이션;Подсветка
Ftr_03503;Illumination;Illumination;Beleuchtung;Iluminación;Iluminación;Illumination;Coloris;Illuminazione;Verlichting;灯饰;燈飾;イルミネーション;일루미네이션;Подсветка
Ftr_03504;Illumination;Illumination;Beleuchtung;Iluminación;Iluminación;Illumination;Coloris;Illuminazione;Verlichting;灯饰;燈飾;イルミネーション;일루미네이션;Подсветка
Ftr_03505;Illumination;Illumination;Beleuchtung;Iluminación;Iluminación;Illumination;Coloris;Illuminazione;Verlichting;灯饰;燈飾;イルミネーション;일루미네이션;Подсветка
Ftr_03509;Variation;Variation;Variante;Variación;Variación;Variation;Variation;Colore;Variant;种类;種類;バリエーション;변형;Вариант
Ftr_03551;Bamboo;Bamboo;Bambusart;Bambú;Bambú;Type de bambou;Type de bambou;Tipo di bambù;Bamboe;竹子种类;竹子種類;竹の種類;대나무 품종;Бамбук
Ftr_03553;Bamboo;Bamboo;Bambusart;Bambú;Bambú;Type de bambou;Type de bambou;Tipo di bambù;Bamboe;竹子种类;竹子種類;竹の種類;대나무 품종;Бамбук
Ftr_03554;Bamboo;Bamboo;Bambusart;Bambú;Bambú;Type de bambou;Type de bambou;Tipo di bambù;Bamboe;竹子种类;竹子種類;竹の種類;대나무 품종;Бамбук
Ftr_03556;Bamboo;Bamboo;Bambusart;Bambú;Bambú;Type de bambou;Type de bambou;Tipo di bambù;Bamboe;竹子种类;竹子種類;竹の種類;대나무 품종;Бамбук
Ftr_03557;Bamboo;Bamboo;Bambusart;Bambú;Bambú;Type de bambou;Type de bambou;Tipo di bambù;Bamboe;竹子种类;竹子種類;竹の種類;대나무 품종;Бамбук
Ftr_03558;Bamboo;Bamboo;Bambusart;Bambú;Bambú;Type de bambou;Type de bambou;Tipo di bambù;Bamboe;竹子种类;竹子種類;竹の種類;대나무 품종;Бамбук
Ftr_03559;Body color;Body color;Hauptfarbe;Color principal;Color principal;Couleur principale;Couleur principale;Colore;Kleur;主体颜色;主體顏色;ボディカラー;몸체 컬러;Цвет корпуса
Ftr_03560;Body color;Body color;Hauptfarbe;Color principal;Color principal;Couleur principale;Couleur principale;Colore;Kleur;主体颜色;主體顏色;ボディカラー;몸체 컬러;Цвет корпуса
Ftr_03561;Body color;Body color;Hauptfarbe;Color principal;Color principal;Couleur principale;Couleur principale;Colore;Kleur;主体颜色;主體顏色;ボディカラー;몸체 컬러;Цвет корпуса
Ftr_03562;Body color;Body color;Hauptfarbe;Color principal;Color principal;Couleur principale;Couleur principale;Colore;Kleur;主体颜色;主體顏色;ボディカラー;몸체 컬러;Цвет корпуса
Ftr_03563;Body color;Body color;Hauptfarbe;Color principal;Color principal;Couleur principale;Couleur principale;Colore;Kleur;主体颜色;主體顏色;ボディカラー;몸체 컬러;Цвет корпуса
Ftr_03581;Variation;Variation;Variante;Variación;Variación;Variation;Variation;Colore;Variant;种类;種類;バリエーション;변형;Вариант
Ftr_03587;Variation;Variation;Variante;Variación;Variación;Variation;Variation;Colore;Variant;种类;種類;バリエーション;변형;Вариант
Ftr_03588;Navigation;Navigation;Wegweiserart;Lugar indicado;Lugar indicado;Lieu indiqué;Lieu indiqué;Indicazione;Wegwijzers;指示牌;指示牌;案内物;안내판;Направление
Ftr_03591;Variation;Variation;Variante;Variación;Variación;Variation;Variation;Colore;Variant;种类;種類;バリエーション;변형;Вариант
Ftr_03592;Variation;Variation;Variante;Variación;Variación;Variation;Variation;Colore;Variant;种类;種類;バリエーション;변형;Вариант
Ftr_03593;Variation;Variation;Variante;Variación;Variación;Variation;Variation;Colore;Variant;种类;種類;バリエーション;변형;Вариант
Ftr_03594;Variation;Variation;Variante;Variación;Variación;Variation;Variation;Colore;Variant;种类;種類;バリエーション;변형;Вариант
Ftr_03617;Variation;Variation;Variante;Variación;Variación;Variation;Variation;Colore;Variant;种类;種類;バリエーション;변형;Вариант
Ftr_03618;Finish;Finish;Oberfläche;Barniz;Barniz;Couleur du bois;Couleur du bois;Rifinitura;Vernis;完工;完成;仕上げ;마무리;Лак
Ftr_03658;Bamboo;Bamboo;Bambusart;Bambú;Bambú;Type de bambou;Type de bambou;Tipo di bambù;Bamboe;竹子种类;竹子種類;竹の種類;대나무 품종;Бамбук
Ftr_03675;Hay condition;Hay condition;Strohzustand;Heno;Heno;État de la paille;État de la paille;Paglia;Hooidroogte;草的干燥程度;草的乾燥程度;草の干し具合;풀의 건조 상태;Цвет сена
Ftr_03683;Design;Design;Design;Diseño;Diseño;Modèle;Modèle;Design;Ontwerp;设计;設計;デザイン;디자인;Рисунок
Ftr_03692;Sign;Sign;Schildart;Tablón;Letrero;Type;Type;Tipo di cartello;Bordtype;告示牌;招牌;看板;간판;Вывеска
Ftr_03699;Variation;Variation;Variante;Variación;Variación;Variation;Variation;Colore;Variant;种类;種類;バリエーション;변형;Вариант
Ftr_03773;Frame;Frame;Rahmen;Marco;Marco;Cadre;Cadre;Tipo;Lijst;边框;邊框;フレーム;프레임;Рамка
Ftr_03775;Frame;Frame;Rahmen;Marco;Marco;Cadre;Cadre;Tipo;Lijst;边框;邊框;フレーム;프레임;Рамка
Ftr_03776;Brick color;Brick color;Steinfarbe;Ladrillo;Ladrillo;Couleur de la brique;Coloris des briques;Colore dei mattoni;Steenkleur;砖块颜色;磚塊顏色;レンガの色;벽돌 색상;Цвет кирпича
Ftr_03785;Color;Color;Farbe;Color;Color;Couleur;Couleur;Colore;Kleur;颜色;顏色;カラー;컬러;Цвет
Ftr_03805;Mushroom type;Mushroom type;Pilzart;Hongo;Hongo;Type de champignon;Type de champignon;Tipo di fungo;Paddenstoelsoort;蘑菇品种;蘑菇品種;キノコの品種;버섯 품종;Тип гриба
Ftr_03806;Mushroom type;Mushroom type;Pilzart;Hongo;Hongo;Type de champignon;Type de champignon;Tipo di fungo;Paddenstoelsoort;蘑菇品种;蘑菇品種;キノコの品種;버섯 품종;Тип гриба
Ftr_03808;Mushroom type;Mushroom type;Pilzart;Hongo;Hongo;Type de champignon;Type de champignon;Tipo di fungo;Paddenstoelsoort;蘑菇品种;蘑菇品種;キノコの品種;버섯 품종;Тип гриба
Ftr_03819;Barrel color;Barrel color;Fassfarbe;Barril;Barril;Couleur du baril;Couleur du baril;Colore del fusto;Tonkleur;汽油桶颜色;汽油桶顏色;ドラム缶の色;드럼통 색상;Цвет бака
Ftr_03943;Lumber type;Lumber type;Holzart;Madera;Madera;Type de bois;Type de bois;Tipo di legno;Houtkleur;树木品种;樹木品種;樹種;나무 품종;Тип древесины
Ftr_03966;Design;Design;Design;Diseño;Diseño;Modèle;Modèle;Design;Ontwerp;设计;設計;デザイン;디자인;Рисунок
Ftr_03975;Fruit type;Fruit type;Fruchtart;Fruta;Fruta;Type de fruit;Type de fruit;Tipo di frutta;Fruitsoort;水果品种;水果品種;フルーツの品種;과일 품종;Тип фрукта
Ftr_03976;Fruit type;Fruit type;Fruchtart;Fruta;Fruta;Type de fruit;Type de fruit;Tipo di frutta;Fruitsoort;水果品种;水果品種;フルーツの品種;과일 품종;Тип фрукта
Ftr_03977;Shell color;Shell color;Muschelfarbe;Color;Color;Couleur des coquillages;Couleur des coquillages;Colore della conchiglia;Schelpenkleur;贝壳颜色;貝殼顏色;貝がらの色;조개껍데기 색상;Цвет раковины
Ftr_03978;Shell color;Shell color;Muschelfarbe;Color;Color;Couleur des coquillages;Couleur des coquillages;Colore della conchiglia;Schelpenkleur;贝壳颜色;貝殼顏色;貝がらの色;조개껍데기 색상;Цвет раковины
Ftr_03979;Shell color;Shell color;Muschelfarbe;Color;Color;Couleur des coquillages;Couleur des coquillages;Colore della conchiglia;Schelpenkleur;贝壳颜色;貝殼顏色;貝がらの色;조개껍데기 색상;Цвет раковины
Ftr_03980;Shell color;Shell color;Muschelfarbe;Color;Color;Couleur des coquillages;Couleur des coquillages;Colore della conchiglia;Schelpenkleur;贝壳颜色;貝殼顏色;貝がらの色;조개껍데기 색상;Цвет раковины
Ftr_03982;Shell color;Shell color;Muschelfarbe;Color;Color;Couleur des coquillages;Couleur des coquillages;Colore della conchiglia;Schelpenkleur;贝壳颜色;貝殼顏色;貝がらの色;조개껍데기 색상;Цвет раковины
Ftr_03983;Shell color;Shell color;Muschelfarbe;Color;Color;Couleur des coquillages;Couleur des coquillages;Colore della conchiglia;Schelpenkleur;贝壳颜色;貝殼顏色;貝がらの色;조개껍데기 색상;Цвет раковины
Ftr_03984;Shell color;Shell color;Muschelfarbe;Color;Color;Couleur des coquillages;Couleur des coquillages;Colore della conchiglia;Schelpenkleur;贝壳颜色;貝殼顏色;貝がらの色;조개껍데기 색상;Цвет раковины
Ftr_03991;Design;Design;Design;Diseño;Diseño;Modèle;Modèle;Design;Ontwerp;设计;設計;デザイン;디자인;Рисунок
Ftr_03992;Body color;Body color;Hauptfarbe;Color principal;Color principal;Couleur principale;Couleur principale;Colore;Kleur;主体颜色;主體顏色;ボディカラー;몸체 컬러;Цвет корпуса
Ftr_04011;Fruit type;Fruit type;Fruchtart;Fruta;Fruta;Type de fruit;Type de fruit;Tipo di frutta;Fruitsoort;水果品种;水果品種;フルーツの品種;과일 품종;Тип фрукта
Ftr_04012;Fruit type;Fruit type;Fruchtart;Fruta;Fruta;Type de fruit;Type de fruit;Tipo di frutta;Fruitsoort;水果品种;水果品種;フルーツの品種;과일 품종;Тип фрукта
Ftr_04025;Design;Design;Design;Diseño;Diseño;Modèle;Modèle;Design;Ontwerp;设计;設計;デザイン;디자인;Рисунок
Ftr_04027;Color;Color;Farbe;Color;Color;Couleur;Couleur;Colore;Kleur;颜色;顏色;カラー;컬러;Цвет
Ftr_04035;Lumber type;Lumber type;Holzart;Madera;Madera;Type de bois;Type de bois;Tipo di legno;Houtkleur;树木品种;樹木品種;樹種;나무 품종;Тип древесины
