label;English;English (Europe);German;Spanish;Spanish (US);French;French (US);Italian;Dutch;Chinese;Chinese (Traditional);Japanese;Korean;Russian
Ftr_01779;Tablecloth;Tablecloth;Tischtuch;Mantel;Mantel;Nappe;Nappe;Colore tovaglia;Tafelkleed;桌巾;桌巾;テーブルクロス;테이블보;Скатерть
Ftr_01783;Favorite card;Favorite card;Postkarte;Postal favorita;Tarjeta favorita;Carte;Carte;Cartolina preferita;Favoriete kaart;喜欢的卡片;喜愛的卡片;お気に入りのカード;좋아하는 카드;Любимая открытка
Ftr_01792;Cover;Cover;Bezug;Funda;Funda;Housse;Housse;Federa;Sloop;抱枕套;抱枕套;カバー;커버;Наволочка
Ftr_01802;Advertisement panel;Advertisement panel;Werbung;Publicidad;Publicidad;Publicité;Publicité;Pubblicità;Reclame;广告;廣告;広告;광고;Реклама
Ftr_01803;Bass drum head;Bass drum head;Trommelaufdruck;Bombo;Bombo;Peau de grosse caisse;Peau de grosse caisse;Grancassa;Bassdrumvel;低音鼓鼓皮;低音鼓鼓皮;バスドラムヘッド;베이스 드럼 헤드;Большой барабан
Ftr_01816;Curtain;Curtain;Vorhang;Cortina;Cortina;Rideau;Rideau;Tendina;Gordijn;窗帘;窗簾;カーテン;커튼;Занавеска
Ftr_01838;Handkerchief design;Handkerchief design;Taschentuch;Pañuelo;Pañuelo;Mouchoir;Mouchoir;Fazzoletto;Zakdoek;手帕;手帕;ハンカチ;손수건;Платок
Ftr_01849;Blanket;Blanket;Decke;Diseño de la manta;Diseño de la manta;Modèle;Modèle;Coperta;Deken;暖桌被子;暖桌被子;こたつ布団;이불;Покрывало
Ftr_01850;Screen;Screen;Bildschirm;Pantalla;Pantalla;Écran;Écran;Schermo;Scherm;荧幕;螢幕;画面;화면;Экран
Ftr_01861;Covers;Covers;Titelmotiv;Revistas;Revistas;Thème;Modèle;Copertine;Omslag;封面;封面;表紙;표지;Обложка
Ftr_01870;Design;Design;Stil;Diseño;Diseño;Modèle;Modèle;Motivo;Ontwerp;单点图案;小圖案;ワンポイント;무늬;Рисунок
Ftr_01899;Signature;Signature;Unterschrift;Firma favorita;Firma favorita;Type;Type;Firma;Handtekening;签名;簽名;サイン;사인;Подпись
Ftr_02020;Fabric;Fabric;Stoff;Color de la tela;Color de la tela;Tissu;Tissu;Stoffa;Stof;布料;布料;布地;천;Обивка
Ftr_02561;Lampshade;Lampshade;Lampenschirm;Color de la pantalla;Color de la pantalla;Abat-jour;Abat-jour;Paralume;Lampenkap;灯罩;燈罩;シェード;전등갓;Абажур
Ftr_02605;Bedding;Bedding;Decke;Edredón;Colcha;Literie;Literie;Colore trapunta;Dekbed;寝具;寢具;寝具;침구;Плед
Ftr_02713;Sticker area;Sticker area;Sticker;Pegatinas;Calcomanías;Autocollants;Collants;Adesivi;Stickers;贴纸;貼紙;ステッカー;스티커;Наклейки
Ftr_03200;Bedding;Bedding;Bettzeug;Edredón;Colcha;Literie;Literie;Coperta;Dekbed;寝具;寢具;寝具;침구;Постель
Ftr_03229;Drying shirt;Drying shirt;Hemd;Camisa;Camisa;Chemise;Chemise;Camicia;Overhemd;晾在竿子上的衬衫;晾在竿子上的襯衫;干しているYシャツ;널려 있는 와이셔츠;Футболка
Ftr_03230;Bedding;Bedding;Decke;Edredón;Colcha;Literie;Literie;Colore trapunta;Dekbed;寝具;寢具;寝具;침구;Плед
Ftr_03305;Cushion;Cushion;Sitzfläche;Asiento;Asiento;Siège;Siège;Cuscino;Kussen;坐垫;坐墊;クッション;쿠션;Подушка
Ftr_03307;Design;Design;Design;Diseño;Diseño;Modèle;Modèle;Modello;Ontwerp;图案;花紋;柄;무늬;Дизайн
Ftr_03439;Tablecloth;Tablecloth;Tischtuch;Mantel;Mantel;Nappe;Nappe;Colore tovaglia;Tafelkleed;桌巾;桌巾;テーブルクロス;테이블보;Скатерть
Ftr_03444;Seat;Seat;Sitz;Asiento;Asiento;Siège;Siège;Sedile;Stof;椅子;椅子;シート;시트;Сиденье
Ftr_03445;Favorite umbrella;Favorite umbrella;Lieblingsregenschirm;Paraguas favorito;Paraguas favorito;Parapluie préféré;Parapluie préféré;Ombrello preferito;Lievelingsparaplu;喜欢的伞;喜愛的傘;お気に入りのかさ;좋아하는 우산;Любимый зонт
Ftr_03449;Seat;Seat;Sitzfläche;Color del asiento;Color del asiento;Siège;Siège;Sedile;Zitting;椅面;椅面;座面;시트;Сиденье
Ftr_03467;Mat;Mat;Unterlage;Tapete;Tapete;Napperon;Napperon;Tovaglietta;Matje;垫子;墊子;マット;매트;Поднос
Ftr_03468;Towel;Towel;Design;Diseño;Diseño;Modèle;Modèle;Motivo;Ontwerp;毛巾;毛巾;タオル;타월;Полотенце
Ftr_03502;Bedding;Bedding;Bettzeug;Edredón;Colcha;Literie;Literie;Biancheria;Beddengoed;寝具;寢具;寝具;침구;Постель
Ftr_03561;Shawl;Shawl;Schal;Chal;Chal;Écharpe;Écharpe;Scialle;Sjaal;披巾;披巾;ストール;숄;Шаль
Ftr_03586;Feature;Feature;Inhalt;Tipo de revista;Tipo de revista;Article;Article;Tipo;Artikel;封面;封面;表紙;내용;Разворот
Ftr_03590;Screen;Screen;Bildschirm;Pantalla;Pantalla;Affichage;Affichage;Schermo;Scherm;荧幕;螢幕;画面;화면;Экран
Ftr_03617;Curtain;Curtain;Vorhang;Toldo;Toldo;Rideau;Rideau;Tenda;Doek;布帘;布簾;のれん;발;Навес
Ftr_03618;Towel;Towel;Tuch;Paño;Paño;Torchon;Guenille;Strofinaccio;Doek;抹布;抹布;ふきん;행주;Полотенце
Ftr_03621;Bedding;Bedding;Bettzeug;Edredón;Colcha;Literie;Literie;Coperta;Beddengoed;寝具;寢具;寝具;침구;Постель
Ftr_03622;Cushion;Cushion;Kissen;Cojín;Cojín;Coussin;Coussin;Cuscino;Kussen;座垫;坐墊;座布団;방석;Подушка
Ftr_03692;Flier;Flier;Plakat;Anuncio;Anuncio;Affiche;Affiche;Annuncio;Aanplakbiljet;广告单;廣告單;はり紙;광고지;Объявление
Ftr_03702;Seat;Seat;Sitzfläche;Asiento;Asiento;Modèle;Modèle;Sedile;Zitting;椅面;椅面;座面;시트;Сиденье
Ftr_03946;Table;Table;Tisch;Tablero;Tablero;Coloris;Coloris;Piano del tavolo;Tafelblad;桌子;桌子;テーブル;테이블;Цвет стола
Ftr_03947;Seat;Seat;Sitzfläche;Asiento;Asiento;Assise;Siège;Sedile;Zitting;椅面;椅面;座面;시트;Сиденье
Ftr_03965;Drawing paper;Drawing paper;Zeichenpapier;Dibujo;Dibujo;Dessin;Dessin;Disegno;Papier;画纸;畫紙;画用紙;도화지;Бумага для рисования
Ftr_04034;Writing;Writing;Schrift;Tipo de papeles;Tipo de papeles;Type;Type;Facciata dei fogli;Opdruk;纸张正面;紙張正面;紙面;종이;Надписи
Ftr_04035;Pillow;Pillow;Kissen;Cojín;Cojín;Oreiller;Oreiller;Cuscino;Kussen;枕头;枕頭;枕;베개;Подушка
Ftr_04036;Mat;Mat;Unterlage;Tapete;Tapete;Napperon;Napperon;Tappetino;Kleedje;垫子;墊子;マット;매트;Салфетка
Ftr_04039;Cushion;Cushion;Kissen;Cojín;Cojín;Coussin;Coussin;Cuscino;Kussen;抱枕;抱枕;クッション;쿠션;Подушка
Ftr_04040;Placemats;Placemats;Platzdeckchen;Salvamanteles;Manteles individuales;Sets de table;Ensemble de napperons;Tovagliette;Placemats;垫子;餐墊;マット;매트;Салфетки под тарелку
Ftr_04041;Bedding;Bedding;Bettzeug;Edredón;Colcha;Couette;Couette;Coperta;Beddengoed;寝具;寢具;寝具;침구;Постель
Ftr_04043;Tablecloth;Tablecloth;Deckchen;Mantel;Mantel;Couleur du napperon;Couleur du napperon;Tovaglietta;Tafelkleed;桌巾;桌巾;テーブルクロス;테이블보;Скатерть
Ftr_04044;Cushions;Cushions;Kissenset;Cojines;Cojines;Couleur des coussins;Couleur des coussins;Motivo;Kussens;抱枕;抱枕;クッション;쿠션;Подушки
Ftr_04068;Placemat;Placemat;Platzdeckchen;Salvamantel;Mantel individual;Set de table;Set de table;Colore tovaglietta;Placemat;餐垫;餐墊;プレイスマット;테이블 매트;Салфетка под тарелку
Ftr_04069;Lampshade;Lampshade;Lampenschirm;Color de la pantalla;Color de la pantalla;Abat-jour;Abat-jour;Paralume;Lampenkap;灯罩;燈罩;シェード;전등갓;Абажур
Ftr_04101;Printout;Printout;Fax;Papel;Papel;Document;Document;Foglio;Uitdraai;传真资料;傳真資料;受信データ;수신 데이터;Распечатка
Ftr_04102;Bed mat;Bed mat;Matte;Cojín;Cojín;Matelas;Matelas;Materassino;Ligkussens;床垫;床墊;ベッドマット;매트리스;Матрасик
Ftr_04122;Manuscript paper;Manuscript paper;Zeichenpapier;Dibujo;Dibujo;Papier;Papier;Carta da disegno;Overtrekpapier;漫画原稿纸;漫畫原稿紙;原稿;원고용지;Бумага
Ftr_04140;Lamp;Lamp;Lampe;Rótulo luminoso;Rótulo luminoso;Balise;Balise;Neon;Lamp;指示灯;指示燈;ランプ;램프;Лампа
Ftr_04144;Clock face;Clock face;Ziffernblatt;Esfera del reloj;Esfera del reloj;Cadran;Cadran;Quadrante;Wijzerplaat;表面;錶面;文字盤;글자판;Циферблат
Ftr_04308;Puzzle image;Puzzle image;Motiv;Imagen;Imagen;Image;Image;Immagine;Afbeelding;花样;圖案;絵柄;퍼즐 디자인;Картинка
Ftr_04445;Tray;Tray;Tablett;Bandeja;Bandeja;Plateau;Plateau;Piano;Tafelblad;托盘;托盤;トレイ;선반;Поддон
Ftr_05338;Panel design;Panel design;Design;Diseño;Diseño;Modèle;Modèle;Modello;Paneel;面板图案;板子花紋;パネルの柄;패널 무늬;Дизайн
Ftr_07047;Upholstery;Upholstery;Material;Tapizado;Tapizado;Housse;Housse;Federa;Sloop;面料;布料;布地;원단;Обивка
Ftr_07048;Upholstery;Upholstery;Material;Tapizado;Tapizado;Housse;Housse;Federa;Slopen;面料;布料;布地;원단;Обивка
Ftr_07132;Bedding;Bedding;Decke;Edredón;Colcha;Literie;Literie;Colore trapunta;Dekbed;寝具;寢具;寝具;침구;Плед
Ftr_07133;Tablecloth;Tablecloth;Tischtuch;Mantel;Mantel;Nappe;Nappe;Colore tovaglia;Tafelkleed;桌巾;桌巾;テーブルクロス;테이블보;Скатерть
Ftr_07150;Ring curtain;Ring curtain;Ringschürze;Color de la lona;Color de la lona;Jupe du ring;Jupe du ring;Telone;Zeildoek;圆环窗帘;擂台布;リングの幕;링의 커버;Барьер ринга
Ftr_07151;Ring curtain;Ring curtain;Ringschürze;Color de la lona;Color de la lona;Jupe du ring;Jupe du ring;Telone;Zeildoek;圆环窗帘;擂台布;リングの幕;링의 커버;Барьер ринга
Ftr_07152;Ring curtain;Ring curtain;Ringschürze;Color de la lona;Color de la lona;Jupe du ring;Jupe du ring;Telone;Zeildoek;圆环窗帘;擂台布;リングの幕;링의 커버;Барьер ринга
Ftr_07282;Design;Design;Motiv;Imagen;Imagen;Illustration;Illustration;Illustrazione;Ontwerp;书;書;書;작품;Рисунок
Ftr_07531;Ironing board;Ironing board;Design;Tabla;Tabla;Planche;Planche;Asse;Strijkplank;烫衣板;燙衣板;アイロン台;다리미판;Доска
Ftr_07681;Knitting;Knitting;Stoff;Tejido;Tejido;Tissu;Tissu;Tessuto;Weefsel;纺织品;紡織品;織物;직물;Ткань
Ftr_07682;Kimono;Kimono;Kimono;Kimono;Kimono;Kimono;Kimono;Kimono;Kimono;和服;和服;着物;옷;Кимоно
Ftr_07802;Cushion;Cushion;Kissen;Cojín;Cojín;Coussin;Coussin;Cuscino;Kussen;抱枕;抱枕;クッション;쿠션;Подушка
Ftr_08096;Sticker;Sticker;Sticker;Pegatina;Calcomanía;Autocollant;Autocollant;Adesivo;Sticker;贴纸;貼紙;ステッカー;스티커;Наклейка
Ftr_08298;Bedding;Bedding;Bettzeug;Edredones;Colchas;Literie;Literie;Biancheria;Beddengoed;寝具;寢具;寝具;침구;Постель
Ftr_12410;Board;Board;Schild;Cartel;Letrero;Écriteau;Écriteau;Tableau;Bord;木板;木板;ボード;간판;Щит
SmartPhone_05397;Case;Case;Hülle;Funda;Funda;Modèle;Modèle;Custodia;Hoesje;手机壳;手機殼;スマホケース;스마트폰 케이스;Чехол
