label;English;English (Europe);German;Spanish;Spanish (US);French;French (US);Italian;Dutch;Chinese;Chinese (Traditional);Japanese;Korean;Russian
RoomFloor_04964;bamboo flooring;bamboo flooring;Bambusboden;suelo bambú;suelo bambú;sol en bambou;sol en bambou;pavimento bambù;bamboevloer;竹子地板;竹子地板;バンブーなゆか;대나무 바닥;бамбуковый пол
RoomFloor_04965;beige desert-tile flooring;beige desert-tile flooring;Beige-Wüstenfliesenboden;losa desierto beis;suelo losa desierto beige;sol treillis marocain beige;sol treillis désert beige;pav. motivo arabo beige;beige oosterse tegelvloer;米色摩洛哥砖地板;米色摩洛哥磚地板;ベージュのモロッカンタイルゆか;베이지 모로칸 타일 바닥;бежевый пол «Восток»
RoomFloor_04966;blue desert-tile flooring;blue desert-tile flooring;Blau-Wüstenfliesenboden;losa desierto azul;suelo losa desierto azul;sol treillis marocain bleu;sol treillis désert bleu;pavimento motivo arabo blu;blauwe oosterse tegelvloer;蓝色摩洛哥砖地板;藍色摩洛哥磚地板;ブルーのモロッカンタイルゆか;블루 모로칸 타일 바닥;голубой пол «Восток»
RoomFloor_04967;rattan flooring;rattan flooring;Flechtboden;suelo ratán;suelo ratán;sol jonc;sol rotin;pavimento di rattan;rotanvloer;藤编地板;藤編地板;ラタンのゆか;라탄 바닥;тростниковый пол
RoomFloor_04968;lunar surface;lunar surface;Mondlandschaft;superficie lunar;superficie lunar;sol lunaire;sol lunaire;suolo lunare;maanlandschap;月球表面地板;月球表面地板;げつめんのゆか;달표면 바닥;лунный пол
RoomFloor_04969;cork flooring;cork flooring;Korkboden;suelo corcho;suelo corcho;sol liège;sol liège;pavimento di sughero;kurken vloer;软木地板;軟木地板;コルクフローリング;코르크 바닥;пробковый пол
RoomFloor_04970;sandy-beach flooring;sandy-beach flooring;Sandboden;suelo playa tropical;suelo tropical;sol plage de sable;sol plage de sable;pavimento spiaggia;zandstrandvloer;沙滩地板;沙灘地板;すなはまのゆか;모래사장 바닥;пляжный пол
RoomFloor_04971;terra-cotta flooring;terra-cotta flooring;Terrakottaboden;losa terracota;suelo terracota;sol terre cuite;sol terre cuite;pavimento terracotta;terracotta vloer;陶砖地板;陶磚地板;テラコッタタイルのゆか;테라코타 타일 바닥;керамический пол
RoomFloor_04972;hexagonal floral flooring;hexagonal floral flooring;Blattmusterboden;suelo flor hexagonal;suelo flor hexagonal;sol hexagones floraux;sol hexagones floraux;pavimento esagoni floreali;zesbladerigebloemvloer;麻叶纹砖地板;麻葉紋磚地板;あさのはタイルのゆか;삼잎 타일 바닥;пол с шестилистниками
RoomFloor_04973;random-square-tile flooring;random-square-tile flooring;Rechteckfliesenboden;losa irregular;suelo diseño aleatorio;sol carreaux isatis;sol carreaux isatis;pavimento piastrelle casuali;wirwartegelvloer;不规则方形砖地板;不規則方形磚地板;ランダムスクエアタイルのゆか;랜덤 사각 타일 바닥;пол из плитки без узора
RoomFloor_04974;white-brick flooring;white-brick flooring;Weißziegelboden;suelo ladrillo blanco;suelo ladrillo blanco;sol briques blanches;sol briques blanches;pavimento mattoni bianchi;witte bakstenen vloer;白色砖块地板;白色磚塊地板;しろレンガのゆか;하얀 벽돌 바닥;пол из белого кирпича
RoomFloor_04975;red-brick flooring;red-brick flooring;Rotziegelboden;suelo ladrillo rojo;suelo ladrillo rojo;sol briques rouges;sol briques rouges;pavimento mattoni rossi;rode bakstenen vloer;红色砖块地板;紅色磚塊地板;あかレンガのゆか;빨간 벽돌 바닥;пол из красного кирпича
RoomFloor_04976;black-brick flooring;black-brick flooring;Schwarzziegelboden;suelo ladrillo negro;suelo ladrillo negro;sol briques noires;sol briques noires;pavimento mattoni neri;zwarte bakstenen vloer;黑色砖块地板;黑色磚塊地板;くろレンガのゆか;검정 벽돌 바닥;пол из черного кирпича
RoomFloor_04977;floral rush-mat flooring;floral rush-mat flooring;Blumen-Binsenboden;suelo estera floral;suelo estera floral;sol bouquets fleuris;sol bouquets fleuris;pavimento floreale;gebloemde biezen matten;花纹草席;花紋草蓆;はなござ;꽃무늬 돗자리 바닥;циновка на пол с цветами
RoomFloor_04978;gravel flooring;gravel flooring;Kieselsteinboden;suelo gravilla;suelo gravilla;sol gravier;sol gravier;pavimento di ghiaia;kiezelsteenvloer;碎石地板;碎石地板;たまじゃりのゆか;자갈 바닥;гравийный пол
RoomFloor_04979;backyard lawn;backyard lawn;Wiese;suelo césped;suelo césped;gazon patio;gazon patio;moquette cortile;tuingazon;草坪地板;草坪地板;しばふのゆか;잔디밭 바닥;пол-лужайка
RoomFloor_04980;field flooring;field flooring;Feld;suelo huerto;suelo huerta;sol champ;sol champ;pavimento orto;veld;旱田地板;旱田地板;はたけのゆか;들판 바닥;пол-поле
RoomFloor_04981;dirt flooring;dirt flooring;Matschboden;suelo choza tierra;suelo choza;sol terre;sol terre;pavimento terroso;aarde;土壤地板;土壤地板;つちのゆか;흙 바닥;грунтовый пол
RoomFloor_04982;boxing-ring mat;boxing-ring mat;Boxringboden;moqueta boxeo;alfombra boxeo;sol arène de catch;tapis de ring;moquette ring;boksringmat;职业摔角地板;職業摔角地板;プロレスのゆか;레슬링 경기장 바닥;пол для ринга
RoomFloor_04983;Saharah's desert;Saharah's desert;Saharagrund;suelo desierto;suelo desierto;sol désert;sol désert;deserto Sahara;woestijnvloer;沙漠地板;沙漠地板;さばくなゆか;사막 바닥;пол «Пустыня Сахары»
RoomFloor_04984;western desert;western desert;Wüstengrund;suelo Oeste;suelo Oeste;sol Far West;sol Far West;deserto west;westernvloer;旷野地板;曠野地板;こうやのゆか;황야 바닥;пол в стиле вестерн
RoomFloor_04985;sandlot;sandlot;Sandplatz;suelo cancha;suelo cancha;sol sable;sol sable;pavimento sabbia;zandvloer;空地地板;空地地板;あきちのゆか;공터 바닥;пустырный пол
RoomFloor_04986;money flooring;money flooring;Monetenboden;suelo dinero;suelo dinero;sol billets de banque;sol billets de banque;pavimento banconote;poenvloer;金钱地板;金錢地板;マネーなゆか;돈다발 바닥;пол с купюрами
RoomFloor_04987;cubic parquet flooring;cubic parquet flooring;Tafelparkett;parqué cúbico;parquet cúbico;parquet cubes trompe-l'œil;parquet cubes trompe-l'œil;parquet cubi illusori;kubusparket;立方嵌木地板;立方嵌木地板;キュービックなよせぎのゆか;정육면체 나무 바닥;наборный паркет
RoomFloor_04988;paintball flooring;paintball flooring;Farbklecksboden;suelo pintura;suelo pintura;sol paintball;sol paintball;pavimento atelier;paintballvloer;画室地板;畫室地板;アトリエのゆか;아틀리에 바닥;пол с кляксами
RoomFloor_04989;ski-slope flooring;ski-slope flooring;Skipistenboden;suelo esquí;suelo esquí;sol piste de ski;sol piste de ski;pavimento pista da sci;skihellingvloer;滑雪场地板;滑雪場地板;ゲレンデのゆか;스키장 바닥;пол «Лыжный курорт»
RoomFloor_04990;colored-leaves flooring;colored-leaves flooring;Herbstlaubboden;suelo otoñal;suelo otoñal;sol automne;sol automne;pavimento autunnale;herfstblaadjesvloer;枫叶地板;楓葉地板;こうようのゆか;단풍 바닥;пол «Листопад»
RoomFloor_04991;light wood-pattern flooring;light wood-pattern flooring;Hellparkett;parqué geométrico claro;parquet geométrico claro;sol marqueterie brun clair;sol marqueterie brun clair;parquet intarsiato chiaro;licht intarsiaparket;浅色系嵌木地板;淺色嵌木地板;ライトなよせぎざいくのゆか;밝은 나무 바닥;светлый паркетный пол
RoomFloor_04992;dark wood-pattern flooring;dark wood-pattern flooring;Dunkelparkett;parqué geométrico oscuro;parquet geométrico oscuro;sol marqueterie brun foncé;sol marqueterie brun foncé;parquet intarsiato scuro;donker intarsiaparket;深色系嵌木地板;深色嵌木地板;ダークなよせぎざいくのゆか;어두운 나무 바닥;темный паркетный пол
RoomFloor_04993;floral mosaic-tile flooring;floral mosaic-tile flooring;Mosaikfliesenboden;suelo mosaico tradicional;suelo mosaico tradicional;sol mosaïque florale;sol carrelé mosaïque;pavimento mosaico floreale;bloemmozaïektegelvloer;花式马赛克砖地板;花式馬賽克磚;フローラルなモザイクタイル;플라워 모자이크 타일 바닥;мозаичный пол «Цветы»
RoomFloor_04994;argyle tile flooring;argyle tile flooring;Rautenfliesenboden;losa mosaico rombos;losa mosaico rombos;sol carreaux et lattes;sol carreaux et lattes;pavimento piastrelle rombi;geruite tegelvloer;菱格纹砖地板;菱格紋磚地板;アーガイルなタイルのゆか;아가일 타일 바닥;пол из плитки в ромбик
RoomFloor_04995;patchwork-tile flooring;patchwork-tile flooring;Kunterbunt-Fliesenboden;losa variada;suelo losa combinada;sol dallage patchwork;sol dallage courtepointe;pavimento patchwork;patchworktegelvloer;拼接砖地板;拼花磚地板;パッチワークタイルのゆか;패치워크 타일 바닥;пол из разных плиток
RoomFloor_04996;racetrack flooring;racetrack flooring;Rennbahnboden;suelo pista de atletismo;suelo pista de atletismo;sol piste d'athlétisme;sol piste d'athlétisme;pavimento pista d'atletica;atletiekbaan;赛车赛道地板;賽車賽道地板;レーストラックのゆか;경주 트랙 바닥;пол-ипподром
RoomFloor_04997;parking flooring;parking flooring;Parkplatzboden;suelo aparcamiento;suelo estacionamiento;sol parking;sol stationnement;pavimento parcheggio;parkeerplaats;停车场地板;停車場地板;パーキングのゆか;주차장 바닥;пол-парковка
RoomFloor_04998;arched-brick flooring;arched-brick flooring;Kopfsteinpflaster;suelo arco adoquines;suelo arco adoquines;sol arches briques;sol arches briques;pavimento sampietrini;kasseien vloer;弧形砖块地板;弧形磚塊地板;アーチレンガのゆか;아치 벽돌 바닥;пол с арочным узором
RoomFloor_04999;honeycomb flooring;honeycomb flooring;Bienenwabenboden;suelo meloso;suelo meloso;sol rayons de miel;sol rayons de miel;pavimento alveare;honingraatvloer;蜂蜜地板;蜂蜜地板;ハチミツなゆか;벌집 바닥;пол «Соты»
RoomFloor_05000;simple red flooring;simple red flooring;Rotteppichboden;suelo liso rojo;suelo liso rojo;moquette rouge;moquette rouge;pavimento semplice rosso;simpele rode vloer;红色简约地毯;紅色簡約地板;あかいシンプルカーペット;빨간 심플 카펫 바닥;простой красный пол
RoomFloor_05001;simple blue flooring;simple blue flooring;Blauteppichboden;suelo liso azul;suelo liso azul;moquette bleue;moquette bleue;pavimento semplice blu;simpele blauwe vloer;蓝色简约地毯;藍色簡約地板;あおいシンプルカーペット;파란 심플 카펫 바닥;простой синий пол
RoomFloor_05003;simple purple flooring;simple purple flooring;Lilateppichboden;suelo liso morado;suelo liso morado;moquette violette;moquette mauve;pavimento semplice viola;simpele paarse vloer;紫色简约地毯;紫色簡約地板;むらさきのシンプルカーペット;보라 심플 카펫 바닥;простой фиолет. пол
RoomFloor_05004;simple white flooring;simple white flooring;Weißteppichboden;suelo liso blanco;suelo liso blanco;moquette blanche;moquette blanche;pavimento semplice bianco;simpele witte vloer;白色简约地毯;白色簡約地板;しろいシンプルカーペット;하얀 심플 카펫 바닥;простой белый пол
RoomFloor_05005;daisy meadow;daisy meadow;Alpengrund;prado margaritas;prado margaritas;sol pâquerettes;sol pâquerettes;prato fiorito;madeliefjesveld;草原地板;草原地板;そうげんのゆか;초원 바닥;пол с ромашками
RoomFloor_05006;wildflower meadow;wildflower meadow;Blumenwiese;suelo silvestre;suelo silvestre;sol fleurs sauvages;sol fleurs sauvages;prato selvatico;bloemenweide;花草地板;花草地板;くさばなのじゅうたん;풀꽃 카펫 바닥;пол с луговыми цветами
RoomFloor_05007;crosswalk flooring;crosswalk flooring;Zebrastreifenboden;suelo paso de cebra;suelo paso de peatones;sol passage piéton;sol passage piéton;pavimento strisce pedonali;zebrapadvloer;斑马线地板;斑馬線地板;おうだんほどうのゆか;횡단보도 바닥;пол с зеброй
RoomFloor_05008;sidewalk flooring;sidewalk flooring;Bürgersteigboden;suelo acera;suelo acera;sol rue piétonne;sol rue piétonne;pavimento marciapiede;trottoirvloer;人行道地板;人行道地板;ほどうのゆか;보도블록 바닥;пол с тротуаром
RoomFloor_05009;train-station flooring;train-station flooring;Bahnsteigboden;suelo vías ferroviarias;suelo vías ferroviarias;sol quai de gare;sol quai de gare;pavimento banchina treno;spoorwegvloer;车站月台地板;車站月台地板;えきのホームなゆか;승강장 바닥;перрон
RoomFloor_05010;scramble crosswalk;scramble crosswalk;Kreuzungsboden;suelo paso de cebra en cruz;suelo paso peatones cruz;sol passages piétons;sol intersection;pavimento incrocio pedoni;kruispuntvloer;全向十字路口;全向十字路口;スクランブルこうさてん;대각선 횡단보도;пол с перекрестком зебр
RoomFloor_05011;dig-site flooring;dig-site flooring;Fossilienboden;suelo yacimiento;suelo yacimiento;sol fossiles;sol fossiles;pavimento archeologico;opgravingsvloer;地底地板;地底地板;ちていのゆか;땅속 바닥;пол «Раскоп»
RoomFloor_05012;imperial tile;imperial tile;Samuraiboden;losa imperial;losa imperial;sol shogun;sol impérial;pavimento imperiale;keizerlijke tegelvloer;皇家地板;王朝地板;おうちょうなゆか;왕조 바닥;пол в азиатском стиле
RoomFloor_05013;sumo ring;sumo ring;Sumoringboden;suelo cuadrilátero de sumo;suelo cuadrilátero de sumo;sol sumotori;sol sumotori;pavimento ring di sumo;sumo-ring;相扑擂台;相撲擂台;どひょう;씨름판;пол для сумо
RoomFloor_05015;camo flooring;camo flooring;Tarnboden;suelo camuflaje;suelo camuflaje;sol camouflage;sol camouflage;pavimento mimetico;camouflagevloer;迷彩地板;迷彩地板;めいさいのゆか;밀리터리 바닥;пол «Камуфляж»
RoomFloor_05016;blue camo flooring;blue camo flooring;Blau-Tarnboden;suelo camuflaje azul;suelo camuflaje azul;sol camouflage bleu;sol camouflage bleu;pavimento mimetico blu;blauwe camouflagevloer;蓝色迷彩地板;藍色迷彩地板;ブルーめいさいのゆか;블루 밀리터리 바닥;синий пол «Камуфляж»
RoomFloor_05017;purple camo flooring;purple camo flooring;Lila-Tarnboden;suelo camuflaje lila;suelo camuflaje morado;sol camouflage violet;sol camouflage mauve;pavimento mimetico viola;paarse camouflagevloer;紫色迷彩地板;紫色迷彩地板;パープルめいさいのゆか;퍼플 밀리터리 바닥;фиолет. пол «Камуфляж»
RoomFloor_05018;common flooring;common flooring;Normalboden;suelo básico;suelo básico;sol ordinaire;sol ordinaire;pavimento comune;standaardvloer;常见地板;常見地板;よくあるゆかいた;평범한 바닥;обычный пол
RoomFloor_05019;pine-board flooring;pine-board flooring;Kiefernboden;entarimado pino;entarimado pino;sol lattes sapin;sol lattes sapin;pavimento in assi di pino;dennenhouten parket;松木地板;松木地板;パインざいフローリング;레드우드 마룻바닥;сосновый пол
RoomFloor_05020;white mosaic-tile flooring;white mosaic-tile flooring;Weiß-Minifliesenboden;suelo alicatado blanco;suelo alicatado blanco;sol mosaïque blanche;sol mosaïque blanche;pavimento mosaico bianco;witte mozaïektegelvloer;白色马赛克砖地板;白色馬賽克磚地板;しろいモザイクタイルのゆか;하얀 모자이크 타일 바닥;белый мозаичный пол
RoomFloor_05021;golden flooring;golden flooring;Goldboden;suelo dorado;suelo dorado;sol d'or;sol d'or;pavimento d'oro;gouden vloer;黄金地板;黃金地板;おうごんのゆか;황금 바닥;золотой пол
RoomFloor_05022;light parquet flooring;light parquet flooring;Hell-Rautenparkett;parqué rombos claro;parquet rombos claro;sol parquet clair;sol parquet clair;parquet chiaro;licht ruitparket;浅色拼花地板;淺色拼花地板;ライトなパーケットフローリング;밝은 쪽모이 바닥;щитовой паркет
RoomFloor_05023;monochromatic dot flooring;monochromatic dot flooring;Grau-Punktboden;suelo topos monocromo;suelo lunares monocromo;moquette à pois simple;moquette à pois simple;pavimento a pois semplice;grijze stippelvloer;单色配色点点地毯;灰階配色點點地板;モノクロドットカーペット;흑백 도트 카펫 바닥;пол в горошек
RoomFloor_05024;marine pop flooring;marine pop flooring;Aquaboden;suelo olas marinas;suelo olas marinas;sol marin pop;sol marin pop;pavimento marino;zwiependezeevloer;波浪图案地板;波浪圖案地板;なみもようのゆか;물결무늬 바닥;пол с волнами
RoomFloor_05025;dark parquet flooring;dark parquet flooring;Dunkel-Rautenparkett;parqué rombos oscuro;parquet rombos oscuro;sol parquet foncé;sol parquet foncé;parquet scuro;donker ruitparket;深色拼花地板;深色拼花地板;ダークなパーケットフローリング;어두운 쪽모이 바닥;темный щитовой паркет
RoomFloor_05026;mint dot flooring;mint dot flooring;Grün-Punktboden;suelo topos menta;suelo lunares menta;moquette à pois menthe;moquette à pois menthe;pavimento a pois turchese;groene stippelvloer;薄荷绿点点地毯;薄荷綠點點地板;ミントドットカーペット;민트 도트 카펫 바닥;зеленый пол в горошек
RoomFloor_05027;red dot flooring;red dot flooring;Rot-Punktboden;suelo topos rojo;suelo lunares rojo;moquette à pois rouge;moquette à pois rouge;pavimento a pois rosso;rode stippelvloer;红色点点全屋地毯;紅色點點地板;レッドドットカーペット;레드 도트 카펫 바닥;красный пол в горошек
RoomFloor_05028;blue dot flooring;blue dot flooring;Blau-Punktboden;suelo topos celeste;suelo lunares celeste;moquette à pois bleue;moquette à pois bleue;pavimento a pois blu;blauwe stippelvloer;蓝色点点全屋地毯;藍色點點地板;ブルードットカーペット;블루 도트 카펫 바닥;голубой пол в горошек
RoomFloor_05030;water flooring;water flooring;Wasseroberfläche;suelo fondo piscina;suelo fondo piscina;sol eau;sol eau;pavimento acqua;watervloer;水面地板;水面地板;みなものゆか;수면 바닥;пол с прозрачной водой
RoomFloor_05031;flagstone flooring;flagstone flooring;Sandsteinboden;empedrado irregular;empedrado irregular;sol pierre naturelle;sol pierre naturelle;pavimento lastricato;leistenen vloer;石板地板;石板地板;フラッグストーンなゆか;플래그스톤 바닥;мощеный пол
RoomFloor_05032;birch flooring;birch flooring;Birkenboden;suelo abedul;suelo abedul;parquet bouleau;parquet bouleau;pavimento betulla;berkenhouten parket;原木地板;原木地板;しらきのフローリング;가공한 나무 바닥;березовый пол
RoomFloor_05033;natural-block flooring;natural-block flooring;Natur-Quadratboden;parqué cuadriculado claro;parquet cuadriculado claro;sol blocs de bois naturel;sol blocs de bois naturel;pavimento blocchi naturali;naturel houten blokvloer;自然风地板砖块;自然風地板磚塊;ナチュラルフローリングブロック;내추럴 나무 블록 바닥;эко-пол
RoomFloor_05034;lobby flooring;lobby flooring;Lobby-Boden;moqueta recepción;alfombra recepción;sol vestibule;sol vestibule;pavimento reception;lobbyvloer;大厅地板;大廳地板;ロビーのゆか;로비 바닥;пол «Вестибюль»
RoomFloor_05035;dark-block flooring;dark-block flooring;Dunkel-Quadratboden;parqué cuadriculado oscuro;parquet cuadriculado opaco;sol blocs de bois sombre;sol blocs de bois sombre;pavimento blocchi scuri;donkere houten blokvloer;深色地板砖块;深色地板磚塊;ダークなフローリングブロック;다크 나무 블록 바닥;темный эко-пол
RoomFloor_05036;aqua tile flooring;aqua tile flooring;Türkis-Minifliesenboden;suelo alicatado cian;suelo alicatado cian;sol mosaïque turquoise;sol mosaïque turquoise;pavimento mosaico ciano;turkooise mozaïektegelvloer;水蓝色马赛克砖地板;水藍色馬賽克磚地板;みずいろモザイクタイルのゆか;하늘색 모자이크 타일 바닥;аквамар. мозаичный пол
RoomFloor_05037;colorful mosaic-tile flooring;colorful mosaic-tile flooring;Bunt-Minifliesenboden;suelo alicatado multicolor;suelo alicatado multicolor;sol mosaïque multicolore;sol mosaïque multicolore;pavimento mosaico colorato;kleurrijke mozaïektegelvloer;彩色马赛克砖地板;彩色馬賽克磚地板;カラフルモザイクタイルのゆか;컬러풀 모자이크 타일 바닥;цветной мозаичный пол
RoomFloor_05038;brown honeycomb tile;brown honeycomb tile;Braun-Wabenfliesenboden;suelo panal pardo;suelo panal pardo;sol alvéolé marron;sol alvéolé marron;pavimento esagoni marrone;bruine bijenraattegelvloer;棕色六角砖地板;棕色六角磚地板;ブラウンハニカムタイルのゆか;갈색 육각 타일 바닥;коричневый пол «Cоты»
RoomFloor_05039;tatami;tatami;Tatamiboden;suelo japonés;suelo japonés;sol tatamis;sol tatamis;pavimento giapponese;tatamimatten;榻榻米;榻榻米;たたみ;일본식 바닥;татами
RoomFloor_05040;blue honeycomb tile;blue honeycomb tile;Blau-Wabenfliesenboden;suelo panal azul;suelo panal azul;sol alvéolé bleu;sol alvéolé bleu;pavimento esagoni blu;blauwe bijenraattegelvloer;蓝色六角砖地板;藍色六角磚地板;ブルーハニカムタイルのゆか;파란 육각 타일 바닥;синий пол «Соты»
RoomFloor_05041;green honeycomb tile;green honeycomb tile;Grün-Wabenfliesenboden;suelo panal verde;suelo panal verde;sol alvéolé vert;sol alvéolé vert;pavimento esagoni verde;groene bijenraattegelvloer;绿色六角砖地板;綠色六角磚地板;グリーンハニカムタイルのゆか;초록 육각 타일 바닥;зеленый пол «Соты»
RoomFloor_05042;white honeycomb tile;white honeycomb tile;Weiß-Wabenfliesenboden;suelo panal blanco;suelo panal blanco;sol alvéolé blanc;sol alvéolé blanc;pavimento esagoni bianco;witte bijenraattegelvloer;白色六角砖地板;白色六角磚地板;ホワイトハニカムタイルのゆか;하얀 육각 타일 바닥;белый пол «Соты»
RoomFloor_05043;orange retro flooring;orange retro flooring;Orange-Verandaboden;suelo retro naranja;suelo retro naranja;sol rétro orange;sol rétro orange;pavimento arancione rétro;oranje retrovloer;橘色怀旧地板;橘色復古地板;オレンジレトロなゆか;오렌지색 복고풍 바닥;оранжевый ретро-пол
RoomFloor_05044;modern wood flooring;modern wood flooring;Buntholzboden;suelo listones;suelo tablas;sol bois moderne;sol bois moderne;pavimento legno;moderne houten vloer;拼木地板;拼木地板;ミックスウッドのフローリング;믹스우드 바닥;наборный пол
RoomFloor_05045;green retro flooring;green retro flooring;Grün-Verandaboden;suelo retro verde;suelo retro verde;sol rétro vert;sol rétro vert;pavimento verde rétro;groene retrovloer;绿色怀旧地板;綠色復古地板;グリーンレトロなゆか;그린 복고풍 바닥;зеленый ретро-пол
RoomFloor_05046;gray vinyl flooring;gray vinyl flooring;Schachbrett-Imbissboden;losa comedor gris;suelo losa comedor gris;sol dalles PVC noir/blanc;sol dalles PVC noir/blanc;pavimento vinile bianconero;zwart-witte vinylvloer;单色配色塑胶砖地板;灰階配色塑膠磚地板;モノクロピータイル;흑백 데코타일 바닥;серый линолеум
RoomFloor_05047;red-and-black vinyl flooring;red-and-black vinyl flooring;Rot-Schwarz-Imbissboden;losa comedor roja y negra;suelo losa comedor mixto;sol dalles PVC rouge/noir;sol dalles PVC rouge/noir;pavimento vinile rossonero;zwart-rode vinylvloer;红黑色塑胶砖地板;紅黑色塑膠磚地板;あかくろピータイル;적흑 데코타일 바닥;черно-красн. линолеум
RoomFloor_05048;green vinyl flooring;green vinyl flooring;Grün-Imbissboden;losa comedor verde;suelo losa comedor verde;sol dalles PVC vert/orange;sol dalles PVC vert/orange;pavimento vinile verde;groene vinylvloer;绿色塑胶砖地板;綠色塑膠磚地板;みどりのピータイル;초록 데코타일 바닥;зеленый линолеум
RoomFloor_05049;wooden-knot flooring;wooden-knot flooring;Zirbenboden;entarimado madera nudosa;entarimado madera nudosa;sol nœuds de bois;sol nœuds de bois;pavimento legno nodoso;houtenknoestvloer;木节地板;木節地板;ふしありフローリング;옹이 무늬 마룻바닥;пол из дерева с сучками
RoomFloor_05050;dark-chocolates flooring;dark-chocolates flooring;Bitterschokoladenboden;suelo chocolate negro;suelo chocolate negro;sol chocolat noir;sol chocolat noir;pav. cioccolato fondente;purechocoladevloer;黑巧克力混合色地板;黑巧克力地板;ビターチョコアソートなゆか;다크 초콜릿 바닥;темно-шоколадный пол
RoomFloor_05051;palace tile;palace tile;Palastkachelboden;losa palacete;suelo palacio;dallage palais;dallage palais;pavimento palazzo;paleistegelvloer;宫殿地板;宮殿地板;きゅうでんのゆか;궁전 바닥;дворцовый пол
