label;English;English (Europe);German;Spanish;Spanish (US);French;French (US);Italian;Dutch;Chinese;Chinese (Traditional);Japanese;Korean;Russian
Ftr_00530;grass standee;grass standee;Pappgras;hierba de atrezo;césped de utilería;herbe en carton;herbe en carton;sagoma di erba;decoratiegras;草丛道具;草叢道具;ハリボテのくさ;연극용 잔디;бутафорская трава
Ftr_00531;hedge standee;hedge standee;Pappbusch;seto de atrezo;arbusto de utilería;buisson en carton;buisson en carton;sagoma di cespuglio;decoratieheg;树丛道具;樹叢道具;ハリボテのいけがき;연극용 산울타리;бутафорский куст
Ftr_00532;mountain standee;mountain standee;Papphügel;montaña de atrezo;colina de utilería;colline en carton;colline en carton;sagoma di collina;decoratieberg;假山道具;假山道具;ハリボテのやま;연극용 산;бутафорские горы
Ftr_00533;tree standee;tree standee;Pappbaum;árbol de atrezo;árbol de utilería;arbre en carton;arbre en carton;sagoma di albero;decoratieboom;假树道具;假樹道具;ハリボテのき;연극용 나무;бутафорское дерево
Ftr_00546;stadiometer;stadiometer;Stadiometer;estadiómetro;estadiómetro;toise;stadiomètre;misuratore di altezza;meter;身高尺;身高尺;しんちょうけい;신장 측정기;ростомер
Ftr_00664;beach chair;beach chair;Sonnenstuhl;silla de playa;silla de playa;transat;chaise de plage;sedia a sdraio;strandstoel;沙滩躺椅;沙灘躺椅;ビーチベッド;선베드;шезлонг
Ftr_00665;wave breaker;wave breaker;Wellenbrecher;rompeolas;rompeolas;brise-lames;brise-lames;frangionde;golfbreker;消波块;消波塊;しょうはブロック;방파제 블록;волнорез
Ftr_00667;shaved-ice maker;shaved-ice maker;Eismaschine;picadora de hielo;picadora de hielo;râpe-glace;râpe-glace;tritaghiaccio;ijsschaafmachine;刨冰机;刨冰機;かきごおりき;팥빙수 기계;прибор для строган. льда
Ftr_00669;ukulele;ukulele;Ukulele;ukelele;ukelele;ukulélé;ukulélé;ukulele;ukulele;乌克丽丽;烏克麗麗;ウクレレ;우쿨렐레;укулеле
Ftr_00676;tall lantern;tall lantern;Mega-Laterne;farol alto;farol alto;lanterne haute;lanterne haute;lanterna alta;hoge lantaarn;石灯笼;石燈籠;とうろう;석등;высокий фонарь
Ftr_00677;deer scare;deer scare;Wasserspiel;fuente de bambú;fuente de bambú;jeu d'eau;fontaine bambou;fontana di bambù;waterspeelgoed;竹流水造景;竹流水造景;ししおどし;대나무 분수;фонтан из бамбука
Ftr_00682;boomerang;boomerang;Bumerang;bumerán;bumerán;boomerang;boomerang;boomerang;boemerang;飞旋镖;迴力鏢;ブーメラン;부메랑;бумеранг
Ftr_00683;bottled ship;bottled ship;Flaschenschiff;barco en botella;barco en botella;bateau bouteille;bateau en bouteille;modellino di nave;flessenscheepje;瓶中船;瓶中船;ボトルシップ;보틀쉽;корабль в бутылке
Ftr_00685;Dala horse;Dala horse;Dalapferd;caballo de Dalecarlia;caballo de Dalecarlia;cheval de Dala;cheval de Dala;cavallo Dala;Dalapaard;达拉木马;達拉木馬;ダーラヘスト;달라헤스트;даларнская лошадка
Ftr_00688;pagoda;pagoda;Pagode;pagoda;pagoda;pagode;pagode;pagoda;pagode;五重塔;五重塔;ごじゅうのとう;5층탑;пагода
Ftr_00689;paper tiger;paper tiger;Papiertiger;tigre de papel;tigre de papel;tigre en papier;tigre en papier;tigre di carta;papieren tijger;纸老虎;紙老虎;はりこのとら;종이호랑이;тигр из папье-маше
Ftr_00690;hula doll;hula doll;Hula-Puppe;muñeca hawaiana;muñeca hawaiana;poupée hawaïenne;poupée hula-hula;bambola hawaiana;hula-pop;草裙舞娃娃;草裙舞娃娃;フラダンスにんぎょう;훌라 댄스 인형;гавайская кукла
Ftr_00693;Statue of Liberty;Statue of Liberty;Freiheitsstatue;estatua de la Libertad;estatua de la Libertad;statue de la Liberté;statue de la Liberté;Statua della Libertà;Vrijheidsbeeld;自由女神像;自由女神像;じゆうのめがみ;자유의 여신상;статуя Свободы
Ftr_00698;moai statue;moai statue;Moai-Statue;moái;moái;statue Moai;statue Moai;statua Moai;moai-beeld;摩艾石像;摩艾石像;モアイ;모아이;статуя моаи
Ftr_00700;Tower of Pisa;Tower of Pisa;Turm von Pisa;Torre de Pisa;Torre de Pisa;Tour de Pise;Tour de Pise;torre di Pisa;Toren van Pisa;比萨斜塔;比薩斜塔;ピサのしゃとう;피사의 사탑;Пизанская башня
Ftr_00704;tapestry;tapestry;Wandteppich;tapiz;tapiz;tapisserie;tapisserie;arazzo;wandtapijt;壁毯;壁毯;タペストリー;태피스트리;гобелен
Ftr_00710;bamboo bench;bamboo bench;Bambusbank;banco de bambú;banco de bambú;banc en bambou;banc en bambou;panca di bambù;bamboebank;竹长凳;竹長椅;たけのベンチ;대나무 벤치;лавка из бамбука
Ftr_00716;screen;screen;Paravent;biombo;biombo;paravent;paravent;paravento;kamerscherm;屏风;屏風;びょうぶ;병풍;ширма
Ftr_00717;clay furnace;clay furnace;Kochstelle;chimenea de terracota;chimenea de terracota;four en terre cuite;four en terre cuite;forno di terracotta;keramieken oven;炉灶厨房;爐灶廚房;かまどのキッチン;아궁이 부엌;печь для обжига
Ftr_00722;hearth;hearth;Kochfeuer;hogar;irori;âtre;âtre;focolare;kookplaats;地炉;地爐;いろり;노;кострище
Ftr_00724;kettle;kettle;Wasserkessel;tetera;tetera;bouilloire;bouilloire;bollitore;ronde waterketel;烧水壶;燒水壺;やかん;주전자;чайник
Ftr_00725;paper lantern;paper lantern;Papierlaterne;farolillo;farolito;lampion;lampion;lanterna di carta;papieren lantaarn;方形纸罩座灯;方形紙罩座燈;あんどん;사방등;бумажный фонарь
Ftr_00729;garden rock;garden rock;Gartenstein;roca gruesa;roca gruesa;petit rocher jardin;petit rocher jardin;pietra da giardino;rots;常见庭院石;常見庭園石;よくあるにわいし;평범한 정원 돌;валун
Ftr_00730;tall garden rock;tall garden rock;Gartenfels;roca alta;roca alta;grand rocher jardin;grand rocher jardin;pietra da giardino alta;rotsenduo;高耸庭院石;高聳庭園石;たかいにわいし;키가 큰 정원 돌;высокий валун
Ftr_00739;tea table;tea table;Teetischchen;mesita;mesa redonda;table à thé;table à thé;tavolo da tè;theetafel;茶几;茶几;ちゃぶだい;낮은 밥상;чайный стол
Ftr_00742;fireplace;fireplace;Kamin;chimenea;chimenea;cheminée;cheminée;caminetto;open haard;壁炉;壁爐;だんろ;난로;камин
Ftr_00787;tape deck;tape deck;Radiorekorder;radiocasete;radiocasetera;cassettophone;magnétocassette;radio;cassettespeler;磁带录音机;卡帶收音機;ラジカセ;카세트라디오;магнитофон
Ftr_00790;hi-fi stereo;hi-fi stereo;Hi-Fi-Anlage;cadena hi-fi;estéreo hi-fi;chaîne hi-fi;stéréo de pointe;stereo hi-fi;hifi-installatie;高级音响;高級音響;こうきゅうコンポ;고급 오디오;стереосистема Hi-Fi
Ftr_00791;jukebox;jukebox;Musikbox;gramola;rocola;juke-box;juke-box;jukebox;jukebox;点唱机;點唱機;ジュークボックス;주크박스;музыкальный автомат
Ftr_00793;high-end stereo;high-end stereo;Highend-Anlage;cadena de lujo;estéreo de lujo;hi-fi stéréo;stéréo;stereo moderno;luxe stereo;多媒体音响;多媒體音響;マルチコンポ;멀티 오디오;музыкальный центр
Ftr_00794;phonograph;phonograph;Grammofon;fonógrafo;fonógrafo;phonographe;phonographe;fonografo;fonograaf;留声机;留聲機;ちくおんき;축음기;граммофон
Ftr_00796;retro stereo;retro stereo;Retro-Anlage;cadena retro;estéreo retro;hi-fi rétro;stéréo rétro;stereo rétro;retrostereo;复古立体音响;復古立體音響;レトロなステレオ;복고풍 스테레오;радиола
Ftr_00805;mush lamp;mush lamp;Pilzlampe;lámpara hongo;lámpara hongo;lampe champi;lampe champi;lampada fungo;paddenstoellamp;蘑菇灯;蘑菇燈;キノコのランプ;버섯 램프;гриб-лампа
Ftr_00808;mush table;mush table;Pilztisch;mesa hongo;mesa hongo;table champi;table champi;tavolo fungo;paddenstoeltafel;蘑菇桌;蘑菇桌;キノコのテーブル;버섯 테이블;гриб-стол
Ftr_00832;modern office chair;modern office chair;Profi-Bürostuhl;sillón de oficina;silla de oficina;fauteuil pro;fauteuil pro;sedia da ufficio;moderne kantoorstoel;办公室椅子;辦公室椅子;オフィスのチェア;사무용 의자;соврем. офисное кресло
Ftr_00833;upright locker;upright locker;Spind;taquilla de vestuario;casillero de vestuario;casier individuel;casier individuel;armadietto;sportkluisje;置物柜;置物櫃;ロッカー;캐비닛;шкафчик
Ftr_00839;safe;safe;Safe;caja fuerte;caja fuerte;coffre-fort;coffre-fort;cassaforte;kluis;保险箱;保險箱;きんこ;금고;сейф
Ftr_00840;office desk;office desk;Bürotisch;mesa de oficina;mesa de oficina;bureau pro;bureau pro;scrivania da ufficio;kantoorbureau;办公室桌子;辦公室桌子;オフィスのデスク;사무용 책상;офисный стол
Ftr_00846;alto saxophone;alto saxophone;Saxofon;saxofón;saxofón;saxophone alto;saxophone alto;sax contralto;altsaxofoon;中音萨克斯风;中音薩克斯風;アルトサックス;알토 색소폰;альтовый саксофон
Ftr_00849;amp;amp;Verstärker;amplificador;amplificador;ampli;ampli;amplificatore;versterker;扩音器;擴音器;アンプ;앰프;усилитель
Ftr_00863;billiard table;billiard table;Billardtisch;mesa de billar;mesa de billar;billard;billard;tavolo da biliardo;biljarttafel;撞球桌;撞球桌;ビリヤードのだい;당구대;бильярдный стол
Ftr_00864;bingo wheel;bingo wheel;Zahlenkugel-Maschine;bombo de bingo;bolillero para bingo;sphère pour tirage;sphère à bingo;urna per estrazioni;bingomolen;摇奖机;搖獎機;ビンゴマシン;빙고 머신;лотерейный барабан
Ftr_00865;birdcage;birdcage;Vogelkäfig;jaula de pájaros;jaula de pájaros;cage à oiseau;cage à oiseau;gabbia;vogelkooi;鸟笼;鳥籠;とりかご;새장;птичья клетка
Ftr_00870;book stands;book stands;Buchstütze;sujetalibros;sujetalibros;serre-livres;serre-livres;coppia di fermalibri;boekensteunen;书挡;書擋;ブックスタンド;북엔드;подставки для книг
Ftr_00875;breaker;breaker;Sicherungskasten;interruptor;interruptor;disjoncteur;disjoncteur;quadro interruttori;zekeringkast;电源总开关;電源總開關;ブレーカー;전원 차단기;электрощит
Ftr_00880;wooden bucket;wooden bucket;Holzeimer;cubo de madera;balde de madera;seau en bois;seau en bois;secchio di legno;houten emmer;木制水桶;木製水桶;もくせいのバケツ;나무 양동이;деревянное ведро
Ftr_00889;camp stove;camp stove;Campingkocher;hornillo de acampada;quemador de gas portátil;réchaud de camping;réchaud de camping;fornello da campeggio;campinggasstel;露营炉具;露營爐具;コッフェル;코펠;примус
Ftr_00891;holiday candle;holiday candle;Festtagsgesteck;vela festiva;vela festiva;chandelle de fête;chandelle des Fêtes;candela centrotavola;feestelijke kaars;圣诞蜡烛;聖誕蠟燭;クリスマスキャンドル;크리스마스 양초;праздничная свеча
Ftr_00896;cat tower;cat tower;Kratzbaum;torre para gatos;torre para gatos;arbre à chat;arbre à chat;torre per gatti;kattenpaal;猫跳台;貓跳台;キャットタワー;캣타워;башня для кошек
Ftr_00907;vacuum cleaner;vacuum cleaner;Staubsauger;aspiradora;aspiradora;aspirateur;aspirateur;aspirapolvere;stofzuiger;吸尘器;吸塵器;そうじき;청소기;пылесос
Ftr_00908;upright vacuum;upright vacuum;Stabstaubsauger;aspiradora vertical;aspiradora vertical;aspirateur balai;aspirateur balai;scopa elettrica;steelstofzuiger;直立式吸尘器;直立式吸塵器;スティックそうじき;스틱 청소기;вертикальный пылесос
Ftr_00915;cuckoo clock;cuckoo clock;Kuckucksuhr;reloj de cuco;reloj cucú;horloge coucou;horloge coucou;orologio a cucù;koekoeksklok;布谷鸟钟;布穀鳥鐘;はとどけい;뻐꾸기 시계;часы с кукушкой
Ftr_00918;coffee cup;coffee cup;Kaffeetasse;taza de café;taza de café;tasse de café;tasse de café;tazza di caffè;kopje koffie;咖啡杯;咖啡杯;コーヒーカップ;커피 잔;чашка кофе
Ftr_00920;coffee grinder;coffee grinder;Kaffeemühle;molinillo de café;molinillo de café;moulin à café;moulin à café;macinino per caffè;koffiemolen;咖啡磨豆机;咖啡磨豆機;コーヒーミル;커피밀;кофемолка
Ftr_00928;pot rack;pot rack;Küchenregal;portacacerolas;organizador de utensilios;porte-casseroles;porte-casseroles;mensola da cucina;keukenrek;厨房挂钩;廚房掛勾;キッチンつるし;주방 도구 걸이;кухонная полка
Ftr_00929;air conditioner;air conditioner;Klimaanlage;aire acondicionado;aire acondicionado;climatiseur;climatiseur;condizionatore d'aria;airconditioner;空调;空調;エアコン;에어컨;кондиционер
Ftr_00931;cornucopia;cornucopia;Füllhorn;cornucopia;cornucopia;corne d'abondance;corne d'abondance;cornucopia;hoorn des overvloeds;丰饶之角;豐饒之角;ほうじょうのつの;풍요의 뿔;рог изобилия
Ftr_00937;dartboard;dartboard;Dartautomat;máquina de dardos;máquina de dardos;jeu de fléchettes;jeu de fléchettes;bersaglio per freccette;dartbord;飞镖靶;飛鏢靶;ダーツボード;다트 보드;мишень для дартса
Ftr_00941;DJ's turntable;DJ's turntable;DJ-Set;mesa de DJ;mesa DJ;platine de DJ;platine de DJ;console da DJ;dj-set;DJ台;DJ台;DJブース;DJ 테이블;DJ-проигрыватель
Ftr_00950;effects rack;effects rack;Effekt-Rack;cajón de efectos;cajón de efectos;sono;sono;unità multieffetto;mixer-versterker;音效机柜;音效機櫃;エフェクターラック;이펙터 장비;рэк для аппаратуры
Ftr_00954;espresso maker;espresso maker;Espressomaschine;máquina de café;máquina de café;machine à café;machine à café;macchina del caffè;espressoapparaat;意式咖啡机;義式咖啡機;エスプレッソマシン;에스프레소 머신;эспрессо-машина
Ftr_00955;exit sign;exit sign;Notausgangsschild;salida de emergencia;salida de emergencia;panneau de sortie;panneau de sortie;segnale di uscita;nooduitgangbord;紧急逃生出口;緊急逃生出口;ひじょうぐち;비상구;указатель выхода
Ftr_00957;ventilation fan;ventilation fan;Lüftungsventilator;extractor;extractor;aérateur;aérateur;ventola;inbouwventilator;换气扇;換氣扇;かんきせん;환풍기;вытяжной вентилятор
Ftr_00971;snack machine;snack machine;Verkaufsautomat;máquina expendedora;máquina expendedora;distributeur en-cas;distributeur en-cas;distributore automatico;snackautomaat;甜点自动贩卖机;甜點自動販賣機;おかしのじはんき;과자 자동판매기;торговый автомат
Ftr_00975;fruit basket;fruit basket;Fruchtkorb;cesta de frutas;cesta de frutas;panier de fruits;panier de fruits;cestino di frutta;fruitmand;水果篮;水果籃;フルーツバスケット;과일 바구니;корзина с фруктами
Ftr_00981;go board;go board;Go-Brett;tablero de go;tablero de go;table de go;table de go;tavola da go;go-bord;围棋桌;圍棋桌;ごばん;바둑판;доска для го
Ftr_00987;harp;harp;Harfe;arpa;arpa;harpe;harpe;arpa;harp;竖琴;豎琴;ハープ;하프;арфа
Ftr_00997;incense burner;incense burner;Räucherstäbchen-Set;quemador de incienso;quemador de incienso;porte-encens;porte-encens;brucia incensi;wierookbrander;线香盘;線香盤;おこう;향;курильница
Ftr_00998;kitchen island;kitchen island;Kücheninsel;isla de cocina;isla de cocina;îlot de cuisine;îlot de cuisine;isola da cucina;keukeneiland;岛式厨房;島式廚房;アイランドキッチン;아일랜드 키친;кухонный островок
Ftr_01004;kadomatsu;kadomatsu;Kadomatsu;kadomatsu;kadomatsu;kadomatsu;kadomatsu;kadomatsu;bamboe-ornament;门松;門松;かどまつ;새해맞이 대나무;кадомацу
Ftr_01005;kagamimochi;kagamimochi;Kagami-Mochi;kagamimochi;kagamimochi;kagamimochi;kagamimochi;kagamimochi;kagami-mochi;镜饼;鏡餅;かがみもち;새해맞이 찰떡;кагами моти
Ftr_01023;pile of leaves;pile of leaves;Laubhaufen;montón de hojas;montón de hojas;tas de feuilles;tas de feuilles;mucchio di foglie;berg bladeren;落叶;落葉;おちば;낙엽;куча листьев
Ftr_01029;low screen;low screen;Sichtschutz;cubrechimeneas;cubrechimeneas;panneau bas;panneau bas;separé basso;laag scherm;矮屏风;矮屏風;ひくいついたて;낮은 파티션;низкая ширма
Ftr_01032;magazine rack;magazine rack;Zeitschriftenablage;revistero;revistero;porte-revues pliable;porte-revues pliable;portariviste;tijdschriftenrekje;杂志架;雜誌架;マガジンラック;잡지 꽂이;стоечка для журналов
Ftr_01042;metronome;metronome;Taktmesser;metrónomo;metrónomo;métronome;métronome;metronomo;metronoom;节拍器;節拍器;メトロノーム;메트로놈;метроном
Ftr_01043;microwave;microwave;Mikrowelle;microondas;microondas;micro-ondes;micro-ondes;forno a microonde;magnetron;微波炉;微波爐;でんしレンジ;전자레인지;печь СВЧ
Ftr_01045;silver mic;silver mic;Retro-Mikrofon;micrófono vocal;micrófono vocal;microphone argenté;microphone argenté;microfono;zilveren microfoon;复古麦克风;復古麥克風;ガイコツマイク;실버 마이크;серебряный микрофон
Ftr_01050;mixer;mixer;Mixer;batidora de vaso;batidora de vaso;mixeur;mélangeur;frullatore;blender;果汁机;果汁機;ミキサー;믹서;блендер
Ftr_01054;moon;moon;Mond;Luna;Luna;lune;lune;luna;maan;月亮;月亮;つき;달;луна
Ftr_01058;music stand;music stand;Notenständer;atril para partituras;atril para partituras;pupitre à partition;pupitre à partition;leggìo per spartiti;lessenaar;乐谱架;樂譜架;ふめんだい;보면대;пюпитр
Ftr_01081;upright piano;upright piano;Klavier;piano de pared;piano vertical;piano droit;piano droit;piano verticale;piano;直立式钢琴;直立式鋼琴;アップライトピアノ;업라이트 피아노;пианино
Ftr_01082;picnic basket;picnic basket;Picknick-Korb;cesta de pícnic;cesta de pícnic;panier-repas;panier pique-nique;cestino da picnic;picknickmand;野餐篮;野餐籃;ピクニックバスケット;피크닉 가방;корзинка для пикника
Ftr_01087;pinball machine;pinball machine;Flipper;máquina de pinball;máquina de pinball;flipper;machine à boules;flipper;flipperkast;弹珠台;彈珠台;ピンボールだい;핀볼 게임기;пинбол
Ftr_01092;popcorn machine;popcorn machine;Popcorn-Maschine;máquina de palomitas;máquina de palomitas;machine à pop-corn;machine à pop-corn;macchina per pop-corn;popcornmachine;爆米花机;爆米花機;ポップコーンマシン;팝콘 머신;машина для попкорна
Ftr_01103;rocking chair;rocking chair;Schaukelstuhl;mecedora;mecedora;rocking-chair;chaise berçante;sedia a dondolo;schommelstoel;摇椅;搖椅;ロッキングチェア;흔들의자;кресло-качалка
Ftr_01111;outdoor bath;outdoor bath;Freiluftbad;baño termal;baño termal;bain extérieur;bain extérieur;bagno termale;warmwaterbron;露天池;露天池;ろてんぶろ;노천온천;садовый пруд
Ftr_01112;colorful wheel;colorful wheel;Zahlenrad;ruleta colorida;ruleta colorida;roue colorée;roue colorée;ruota colorata;kleurenwiel;转盘;轉盤;ルーレット;룰렛;разноцветное колесо
Ftr_01116;sandbox;sandbox;Sandkasten;caja de arena;caja de arena;bac à sable;bac à sable;recinto per sabbia;zandbak;沙坑;沙坑;すなば;모래 놀이 세트;песочница
Ftr_01117;sand castle;sand castle;Sandburg;castillo de arena;castillo de arena;château de sable;château de sable;castello di sabbia;zandkasteel;沙堆城堡;沙堆城堡;すなのしろ;모래성;песочный замок
Ftr_01120;scarecrow;scarecrow;Vogelscheuche;espantapájaros;espantapájaros;épouvantail;épouvantail;spaventapasseri;vogelverschrikker;稻草人;稻草人;かかし;허수아비;пугало
Ftr_01124;sea globe;sea globe;Aquariumkugel;globo de acuario;globo de acuario;boule aquarium;boule aquarium;boccia acquario;aquariumglobe;海洋水晶球;海洋水晶球;シーグローブ;해저볼;морской шар
Ftr_01125;revolving spice rack;revolving spice rack;Gewürzständer;especiero giratorio;especiero giratorio;tourniquet à épices;tourniquet à épices;portaspezie rotante;kruidenrek;调味罐圆盘;調味罐圓盤;ちょうみりょういれ;조미료 바구니;подставка для специй
Ftr_01126;server;server;Server;servidor;servidor;serveur informatique;serveur informatique;server;server;服务器;伺服器;サーバー;서버;сервер
Ftr_01127;old sewing machine;old sewing machine;Pedalnähmaschine;máquina de coser antigua;máquina de coser antigua;machine à coudre rétro;machine à coudre rétro;macchina da cucire antica;trapnaaimachine;旧式缝纫机;舊式縫紉機;ふるいミシン;오래된 재봉틀;швейная машина ретро
Ftr_01128;sewing machine;sewing machine;Nähmaschine;máquina de coser;máquina de coser;machine à coudre;machine à coudre;macchina da cucire;naaimachine;缝纫机;縫紉機;ミシン;재봉틀;швейная машина
Ftr_01131;outdoor air conditioner;outdoor air conditioner;Klima-Außengerät;aire acondicionado exterior;aire acondicionado exterior;ventilateur d'extérieur;ventilateur d'extérieur;condizionatore esterno;airco-condensor;室外机;室外機;しつがいき;에어컨 실외기;наружный кондиционер
Ftr_01143;smoker;smoker;Räucherofen;horno para ahumados;horno para ahumados;fumoir;fumoir;affumicatore;rookoven;烟熏炉;煙燻爐;くんせいマシン;훈제 통;коптилка
Ftr_01145;snow globe;snow globe;Schneekugel;globo de nieve;globo de nieve;boule à neige;boule à neige;globo di neve;sneeuwbol;下雪水晶球;下雪水晶球;スノーグローブ;스노글로브;снежный шар
Ftr_01149;soccer goal;soccer goal;Fußballtor;portería;portería;but de football;but de soccer;porta da calcio;voetbaldoel;足球球门;足球球門;サッカーゴール;축구 골대;ворота
Ftr_01153;spinning wheel;spinning wheel;Spinnrad;rueca;rueca;rouet;rouet;arcolaio;spinnewiel;纺车;紡車;いとぐるま;물레;прялка
Ftr_01157;brick oven;brick oven;Steinofen;horno de ladrillo;horno de ladrillo;four en pierre;four en pierre;forno in mattoni;stenen oven;窑烤炉;窯烤爐;いしがま;벽돌 가마;печь
Ftr_01161;cream and sugar;cream and sugar;Milch- und Zuckerset;bandeja con leche y azúcar;bandeja con leche y azúcar;pot de lait et sucre;pot de lait et sucre;latte con zucchero;melk-en-suikerset;糖＆牛奶;糖＆牛奶;シュガー&ミルク;슈거&밀크;сахар и сливки
Ftr_01165;surveillance camera;surveillance camera;Überwachungskamera;cámara de vigilancia;cámara de vigilancia;caméra surveillance;caméra surveillance;telecamera di sicurezza;bewakingscamera;监控摄像机;監控攝影機;かんしカメラ;감시 카메라;камера наблюдения
Ftr_01170;swinging bench;swinging bench;Schwingschaukel;balancín de jardín;mecedora de jardín;balancelle;balançoire;dondolo;schommelbank;秋千椅;鞦韆椅;ベンチブランコ;벤치 그네;садовые качели
Ftr_01171;synthesizer;synthesizer;Synthesizer;sintetizador;sintetizador;synthétiseur;synthétiseur;sintetizzatore;synthesizer;电子琴;電子琴;シンセサイザー;신시사이저;синтезатор
Ftr_01177;foosball table;foosball table;Kickertisch;futbolín;fútbol de mesa;baby-foot;baby-foot;biliardino;tafelvoetbalspel;桌型足球台;桌型足球台;テーブルサッカー;테이블 축구;настольный футбол
Ftr_01181;tennis table;tennis table;Tischtennisset;tenis de mesa;tenis de mesa;set tennis de table;set tennis de table;tavolo tennis da tavolo;tafeltennistafel;乒乓球桌;乒乓球桌;たっきゅうだい;탁구대;теннисный стол
Ftr_01182;bamboo grass;bamboo grass;Tanabata-Bambus;caña de bambú;caña de bambú;bambou à vœux;bambou à vœux;pianta tradizionale;bamboe;七夕竹;七夕竹;たなばたのささ;소원성취 대나무;ветвь бамбука
Ftr_01185;phone box;phone box;Telefonzelle;cabina telefónica;cabina telefónica;cabine téléphonique;cabine téléphonique;cabina del telefono;telefooncel;电话亭;電話亭;でんわボックス;공중전화 부스;телефонная будка
Ftr_01186;telescope;telescope;Teleskop;telescopio;telescopio;télescope;télescope;telescopio;telescoop;望远镜;望遠鏡;ぼうえんきょう;망원경;телескоп
